date,pm10,so2,co,o3,no2,max,tempmax,tempmin,temp,feelslike,dew,humidity,precip,precipcover,windspeed,winddir,cloudcover,uvindex,solarenergy,next_day_aqi,aqi_category,month,dayofweek,is_weekend,aqi_lag1,tempmax_lag1,humidity_lag1,aqi_lag3,rolling_aqi_3,rolling_tempmax_3,tempmax_x_humidity,wind_x_cloud,tempmax_category
2020-01-27,48.0,30.0,29.0,83.0,13.0,83.0,31.61,25.0,27.94,31.0,75.4,80.3,0.535,12.5,11.2,354.9,63.0,8,18.6,74.0,Moderate,1,0,False,89.0,31.72,83.1,71.0,84.0,30.796666666666663,2538.283,705.5999999999999,Hot
2020-01-28,72.0,31.0,39.0,74.0,17.0,74.0,31.72,25.28,28.61,33.0,76.2,79.3,0.004,4.17,12.8,342.6,49.7,7,19.5,92.0,Moderate,1,1,False,83.0,31.61,80.3,80.0,82.0,31.683333333333334,2515.3959999999997,636.1600000000001,Hot
2020-01-29,70.0,30.0,42.0,92.0,19.0,92.0,32.39,26.0,29.11,34.11,77.2,79.9,0.002,4.17,14.3,315.4,46.2,9,20.8,80.0,Moderate,1,2,False,74.0,31.72,79.3,89.0,83.0,31.906666666666666,2587.9610000000002,660.6600000000001,Hot
2020-01-30,38.0,30.0,21.0,80.0,20.0,80.0,30.72,24.0,27.39,30.17,74.4,80.3,0.886,12.5,17.2,298.3,56.8,7,16.3,56.0,Moderate,1,3,False,92.0,32.39,79.9,83.0,82.0,31.61,2466.816,976.9599999999999,Hot
2020-01-31,56.0,30.0,27.0,54.0,16.0,56.0,29.72,26.28,28.06,32.33,76.7,82.9,0.0,0.0,12.6,299.4,55.8,7,12.6,73.0,Moderate,1,4,False,80.0,30.72,80.3,74.0,76.0,30.94333333333333,2463.788,703.0799999999999,Warm
2020-02-01,57.0,30.0,39.0,73.0,14.0,73.0,29.0,24.0,26.11,27.72,76.1,90.9,2.903,25.0,10.7,161.9,66.4,8,20.0,64.0,Moderate,2,5,True,56.0,29.72,82.9,92.0,69.66666666666667,29.813333333333333,2636.1000000000004,710.48,Warm
2020-02-02,52.0,30.0,35.0,64.0,12.0,64.0,29.61,24.28,26.5,28.44,75.8,88.1,4.677,8.33,7.9,194.6,70.2,7,14.5,59.0,Moderate,2,6,True,73.0,29.0,90.9,80.0,64.33333333333333,29.44333333333333,2608.6409999999996,554.58,Warm
2020-02-03,59.0,30.0,50.0,46.0,15.0,59.0,28.11,25.0,26.28,27.56,76.3,90.6,0.594,20.83,10.3,313.1,61.0,7,15.7,53.0,Moderate,2,0,False,64.0,29.61,88.1,56.0,65.33333333333333,28.906666666666666,2546.7659999999996,628.3000000000001,Warm
2020-02-04,43.0,30.0,53.0,51.0,14.0,53.0,29.83,24.0,26.67,28.89,75.9,87.6,0.36,20.83,12.1,302.6,64.7,7,15.8,67.0,Moderate,2,1,False,59.0,28.11,90.6,73.0,58.666666666666664,29.183333333333334,2613.1079999999997,782.87,Warm
2020-02-05,67.0,30.0,57.0,52.0,12.0,67.0,30.72,25.0,27.33,30.44,76.7,86.5,0.229,8.33,11.0,296.1,60.7,7,18.3,63.0,Moderate,2,2,False,53.0,29.83,87.6,64.0,59.666666666666664,29.55333333333333,2657.2799999999997,667.7,Hot
2020-02-06,63.0,30.0,26.0,50.0,18.0,63.0,28.06,25.0,26.44,28.17,76.3,90.0,0.025,12.5,7.1,285.5,70.0,2,5.4,67.0,Moderate,2,3,False,67.0,30.72,86.5,59.0,61.0,29.536666666666665,2525.4,497.0,Warm
2020-02-07,40.0,48.0,13.0,67.0,22.0,67.0,30.11,25.0,26.61,28.39,76.8,90.5,0.995,16.67,10.4,331.2,60.7,7,14.8,74.0,Moderate,2,4,False,63.0,28.06,90.0,53.0,65.66666666666667,29.63,2724.955,631.2800000000001,Hot
2020-02-08,74.0,30.0,24.0,67.0,12.0,74.0,30.39,24.17,26.89,29.06,75.2,84.8,3.944,16.67,13.5,313.6,62.9,8,14.2,50.0,Good,2,5,True,67.0,30.11,90.5,67.0,68.0,29.52,2577.072,849.15,Hot
2020-02-09,48.0,30.0,35.0,50.0,12.0,50.0,30.06,24.0,26.17,27.33,74.2,85.5,1.043,25.0,9.7,248.6,61.1,5,8.6,91.0,Moderate,2,6,True,74.0,30.39,84.8,63.0,63.666666666666664,30.186666666666667,2570.13,592.67,Hot
2020-02-10,51.0,31.0,27.0,91.0,15.0,91.0,34.22,24.56,28.61,31.61,73.8,74.1,0.0,0.0,12.8,252.2,52.5,9,22.1,98.0,Moderate,2,0,False,50.0,30.06,85.5,67.0,71.66666666666667,31.55666666666666,2535.7019999999998,672.0,Very Hot
2020-02-11,75.0,32.0,26.0,98.0,16.0,98.0,34.06,25.0,29.22,33.06,74.7,73.5,0.003,4.17,12.8,241.1,55.0,7,17.0,126.0,Unhealthy,2,1,False,91.0,34.22,74.1,74.0,79.66666666666667,32.78,2503.4100000000003,704.0,Very Hot
2020-02-12,65.0,35.0,19.0,126.0,19.0,126.0,32.83,25.72,28.89,33.0,75.3,75.7,0.018,4.17,12.8,16.8,54.8,8,19.2,83.0,Moderate,2,2,False,98.0,34.06,73.5,50.0,105.0,33.703333333333326,2485.2309999999998,701.44,Hot
2020-02-13,63.0,33.0,23.0,83.0,20.0,83.0,31.39,26.28,28.39,32.56,76.0,79.5,0.002,8.33,13.1,51.4,56.6,7,15.4,81.0,Moderate,2,3,False,126.0,32.83,75.7,91.0,102.33333333333333,32.76,2495.505,741.46,Hot
2020-02-14,81.0,33.0,36.0,60.0,18.0,81.0,29.72,26.0,27.28,30.61,76.6,86.4,0.193,4.17,9.0,297.9,52.9,7,14.5,191.0,Unhealthy,2,4,False,83.0,31.39,79.5,98.0,96.66666666666667,31.313333333333333,2567.808,476.09999999999997,Warm
2020-02-15,74.0,26.0,51.0,191.0,17.0,191.0,32.72,25.0,27.89,31.17,76.3,83.0,0.002,4.17,9.8,294.9,50.3,9,19.9,118.0,Unhealthy,2,5,True,81.0,29.72,86.4,126.0,118.33333333333333,31.276666666666667,2715.7599999999998,492.94,Hot
2020-02-16,70.0,23.0,35.0,118.0,16.0,118.0,30.72,25.0,26.39,27.78,75.5,87.7,1.089,16.67,13.9,265.3,60.6,8,15.7,170.0,Unhealthy,2,6,True,191.0,32.72,83.0,83.0,130.0,31.05333333333333,2694.144,842.34,Hot
2020-02-17,43.0,21.0,30.0,170.0,12.0,170.0,32.0,25.0,26.72,28.06,74.7,84.3,0.284,8.33,12.8,239.0,64.8,6,14.0,182.0,Unhealthy,2,0,False,118.0,30.72,87.7,81.0,159.66666666666666,31.813333333333333,2697.6,829.44,Hot
2020-02-18,62.0,30.0,55.0,182.0,15.0,182.0,30.72,24.72,27.17,29.28,75.0,82.8,0.653,8.33,13.9,305.9,65.1,8,16.0,62.0,Moderate,2,1,False,170.0,32.0,84.3,191.0,156.66666666666666,31.146666666666665,2543.616,904.89,Hot
2020-02-19,54.0,22.0,28.0,62.0,11.0,62.0,30.0,24.0,26.83,29.06,75.4,85.6,0.291,16.67,15.0,297.3,61.7,6,13.5,73.0,Moderate,2,2,False,182.0,30.72,82.8,118.0,138.0,30.906666666666666,2568.0,925.5,Hot
2020-02-20,43.0,20.0,21.0,73.0,13.0,73.0,30.33,24.0,26.78,28.78,75.8,87.1,2.737,20.83,16.1,297.8,73.8,8,16.2,80.0,Moderate,2,3,False,62.0,30.0,85.6,170.0,105.66666666666667,30.349999999999998,2641.7429999999995,1188.18,Hot
2020-02-21,35.0,20.0,25.0,80.0,14.0,80.0,31.33,24.0,27.61,30.56,75.5,82.5,0.504,16.67,13.9,318.7,64.2,7,16.9,85.0,Moderate,2,4,False,73.0,30.33,87.1,182.0,71.66666666666667,30.55333333333333,2584.725,892.3800000000001,Hot
2020-02-22,58.0,19.0,75.0,85.0,13.0,85.0,31.72,24.28,28.22,32.33,76.6,82.5,2.205,12.5,12.8,333.3,57.9,9,20.9,88.0,Moderate,2,5,True,80.0,31.33,82.5,62.0,79.33333333333333,31.126666666666665,2616.9,741.12,Hot
2020-02-23,39.0,15.0,37.0,88.0,9.0,88.0,31.0,25.61,28.33,32.56,76.8,82.2,4.893,16.67,17.2,323.2,72.6,8,21.0,89.0,Moderate,2,6,True,85.0,31.72,82.5,73.0,84.33333333333333,31.349999999999998,2548.2000000000003,1248.7199999999998,Hot
2020-02-24,32.0,19.0,21.0,89.0,9.0,89.0,30.28,25.0,28.56,33.61,77.1,81.8,0.408,20.83,17.9,324.0,71.4,7,17.6,92.0,Moderate,2,0,False,88.0,31.0,82.2,80.0,87.33333333333333,31.0,2476.904,1278.06,Hot
2020-02-25,40.0,19.0,25.0,92.0,13.0,92.0,29.83,24.89,27.22,29.83,76.2,85.9,10.597,16.67,9.2,293.5,71.2,6,13.4,89.0,Moderate,2,1,False,89.0,30.28,81.8,85.0,89.66666666666667,30.37,2562.397,655.04,Warm
2020-02-26,52.0,19.0,27.0,89.0,13.0,89.0,31.11,25.0,28.22,31.94,75.7,79.6,0.0,0.0,11.1,344.3,54.5,9,20.3,84.0,Moderate,2,2,False,92.0,29.83,85.9,88.0,90.0,30.406666666666666,2476.3559999999998,604.9499999999999,Hot
2020-02-27,54.0,18.0,40.0,84.0,13.0,84.0,30.06,25.28,27.89,31.94,77.5,86.1,1.006,12.5,12.5,313.4,65.1,8,19.7,121.0,Unhealthy,2,3,False,89.0,31.11,79.6,89.0,88.33333333333333,30.333333333333332,2588.1659999999997,813.7499999999999,Hot
2020-02-28,56.0,21.0,33.0,121.0,16.0,121.0,31.0,25.0,27.67,31.39,76.6,84.7,1.266,20.83,13.5,328.5,69.0,9,19.4,144.0,Unhealthy,2,4,False,84.0,30.06,86.1,92.0,98.0,30.723333333333333,2625.7000000000003,931.5,Hot
2020-02-29,64.0,22.0,52.0,144.0,13.0,144.0,28.39,25.28,27.17,30.5,76.9,87.7,0.288,20.83,8.3,288.8,58.6,8,17.9,213.0,Very Unhealthy,2,5,True,121.0,31.0,84.7,89.0,116.33333333333333,29.816666666666666,2489.8030000000003,486.38000000000005,Warm
2020-03-02,22.0,,35.0,213.0,11.0,213.0,32.72,25.0,28.39,31.94,76.2,80.8,0.083,12.5,10.3,322.9,53.5,8,20.5,201.0,Very Unhealthy,3,0,False,144.0,28.39,87.7,84.0,159.33333333333334,30.703333333333333,2643.776,551.0500000000001,Hot
2020-03-03,22.0,,,201.0,15.0,201.0,32.39,25.28,28.89,33.5,76.4,78.7,0.005,4.17,17.8,336.0,50.5,9,21.1,152.0,Unhealthy,3,1,False,213.0,32.72,80.8,121.0,186.0,31.166666666666668,2549.0930000000003,898.9000000000001,Hot
2020-03-04,54.0,,39.0,152.0,13.0,152.0,31.39,25.0,27.83,31.89,76.4,83.1,0.345,12.5,15.0,275.6,66.7,7,15.1,206.0,Very Unhealthy,3,2,False,201.0,32.39,78.7,144.0,188.66666666666666,32.166666666666664,2608.509,1000.5,Hot
2020-03-05,59.0,,32.0,206.0,5.0,206.0,30.72,25.0,27.17,28.94,73.6,79.6,0.497,8.33,11.8,262.3,63.8,5,8.1,95.0,Moderate,3,3,False,152.0,31.39,83.1,213.0,186.33333333333334,31.5,2445.312,752.84,Hot
2020-03-06,24.0,17.0,52.0,95.0,3.0,95.0,32.39,25.0,28.89,32.67,74.6,74.3,0.0,0.0,14.7,301.7,43.8,9,24.3,54.0,Moderate,3,4,False,206.0,30.72,79.6,201.0,151.0,31.5,2406.5769999999998,643.8599999999999,Hot
2020-03-07,34.0,27.0,40.0,54.0,7.0,54.0,32.39,25.72,28.67,31.61,72.9,70.9,0.0,0.0,19.2,271.9,57.8,5,12.1,58.0,Moderate,3,5,True,95.0,32.39,74.3,152.0,118.33333333333333,31.833333333333332,2296.451,1109.76,Hot
2020-03-08,30.0,24.0,40.0,58.0,5.0,58.0,32.0,26.0,28.5,31.56,73.3,72.2,0.018,4.17,11.7,279.1,57.0,8,20.4,59.0,Moderate,3,6,True,54.0,32.39,70.9,206.0,69.0,32.26,2310.4,666.9,Hot
2020-03-09,52.0,22.0,38.0,59.0,7.0,59.0,33.0,25.0,28.94,32.11,73.4,71.1,0.0,0.0,18.3,263.4,56.8,9,22.3,43.0,Good,3,0,False,58.0,32.0,72.2,95.0,57.0,32.46333333333333,2346.2999999999997,1039.44,Hot
2020-03-10,32.0,21.0,39.0,43.0,4.0,43.0,33.72,26.0,29.78,33.94,74.4,70.2,0.0,0.0,11.4,266.6,43.0,9,20.6,41.0,Good,3,1,False,59.0,33.0,71.1,54.0,53.333333333333336,32.906666666666666,2367.1440000000002,490.2,Hot
2020-03-11,25.0,20.0,36.0,41.0,4.0,41.0,32.72,24.94,28.78,33.06,75.9,78.0,0.185,20.83,13.6,316.7,50.0,9,22.2,63.0,Moderate,3,2,False,43.0,33.72,70.2,58.0,47.666666666666664,33.14666666666667,2552.16,680.0,Hot
2020-03-12,34.0,20.0,46.0,63.0,4.0,63.0,31.0,25.0,27.06,29.44,75.5,84.5,1.392,25.0,9.0,236.9,62.0,7,13.7,72.0,Moderate,3,3,False,41.0,32.72,78.0,59.0,49.0,32.48,2619.5,558.0,Hot
2020-03-13,44.0,19.0,58.0,72.0,10.0,72.0,32.06,24.0,28.0,30.44,73.2,75.0,0.002,8.33,9.2,314.2,54.4,8,20.5,69.0,Moderate,3,4,False,63.0,31.0,84.5,43.0,58.666666666666664,31.926666666666666,2404.5,500.47999999999996,Hot
2020-03-14,32.0,19.0,51.0,69.0,6.0,69.0,33.39,25.28,28.89,32.72,75.5,76.8,0.078,4.17,11.1,16.8,48.9,8,18.4,179.0,Unhealthy,3,5,True,72.0,32.06,75.0,41.0,68.0,32.15,2564.352,542.79,Hot
2020-03-15,66.0,22.0,59.0,179.0,8.0,179.0,33.0,25.0,28.56,32.39,75.8,78.5,0.161,12.5,20.2,31.9,54.9,8,20.1,92.0,Moderate,3,6,True,69.0,33.39,76.8,63.0,106.66666666666667,32.81666666666667,2590.5,1108.98,Hot
2020-03-16,53.0,18.0,63.0,92.0,8.0,92.0,33.0,24.28,27.72,30.33,75.3,81.4,0.197,8.33,15.4,287.8,64.8,9,21.3,70.0,Moderate,3,0,False,179.0,33.0,78.5,72.0,113.33333333333333,33.13,2686.2000000000003,997.92,Hot
2020-03-17,48.0,19.0,62.0,70.0,9.0,70.0,32.72,24.28,28.61,32.06,75.2,77.4,0.114,4.17,12.8,347.2,51.7,9,21.4,101.0,Unhealthy,3,1,False,92.0,33.0,81.4,69.0,113.66666666666667,32.906666666666666,2532.5280000000002,661.7600000000001,Hot
2020-03-18,40.0,18.0,38.0,101.0,9.0,101.0,28.33,26.0,27.0,29.5,75.7,85.2,0.036,16.67,6.8,279.8,60.3,6,11.6,90.0,Moderate,3,2,False,70.0,32.72,77.4,179.0,87.66666666666667,31.349999999999998,2413.716,410.03999999999996,Warm
2020-03-19,45.0,18.0,35.0,90.0,6.0,90.0,31.72,24.0,27.44,30.11,75.2,82.2,0.596,12.5,14.6,303.5,60.1,6,15.5,99.0,Moderate,3,3,False,101.0,28.33,85.2,92.0,87.0,30.923333333333332,2607.384,877.46,Hot
2020-03-20,69.0,,33.0,99.0,7.0,99.0,31.39,24.0,26.33,27.56,75.0,87.2,0.427,16.67,8.7,232.8,61.6,5,11.0,83.0,Moderate,3,4,False,90.0,31.72,82.2,70.0,96.66666666666667,30.48,2737.208,535.92,Hot
2020-03-21,51.0,,11.0,83.0,8.0,83.0,31.72,24.0,28.11,31.72,75.3,79.7,0.001,4.17,10.3,56.5,55.8,8,19.7,84.0,Moderate,3,5,True,99.0,31.39,87.2,101.0,90.66666666666667,31.61,2528.084,574.74,Hot
2020-03-22,42.0,,15.0,84.0,6.0,84.0,30.39,25.28,27.5,30.33,75.5,82.6,1.581,12.5,8.1,307.5,63.2,7,15.2,71.0,Moderate,3,6,True,83.0,31.72,79.7,90.0,88.66666666666667,31.166666666666668,2510.214,511.92,Hot
2020-03-23,27.0,,5.0,71.0,7.0,71.0,31.72,25.0,27.72,29.67,74.4,79.1,0.023,4.17,6.9,236.1,56.7,9,19.0,105.0,Unhealthy,3,0,False,84.0,30.39,82.6,99.0,79.33333333333333,31.276666666666667,2509.0519999999997,391.23,Hot
2020-03-24,52.0,,14.0,105.0,7.0,105.0,32.0,25.0,28.11,31.5,75.5,79.8,0.0,0.0,14.6,322.1,52.9,9,18.2,93.0,Moderate,3,1,False,71.0,31.72,79.1,83.0,86.66666666666667,31.37,2553.6,772.3399999999999,Hot
2020-03-25,70.0,,25.0,93.0,11.0,93.0,32.0,24.28,28.44,32.28,75.5,78.3,0.013,8.33,9.5,338.6,59.2,9,22.1,99.0,Moderate,3,2,False,105.0,32.0,79.8,84.0,89.66666666666667,31.906666666666666,2505.6,562.4,Hot
2020-03-26,34.0,,6.0,99.0,5.0,99.0,31.78,26.0,28.33,32.17,75.7,79.4,0.05,8.33,15.7,17.6,65.5,8,16.5,67.0,Moderate,3,3,False,93.0,32.0,78.3,71.0,99.0,31.926666666666666,2523.3320000000003,1028.35,Hot
2020-03-27,44.0,,9.0,67.0,5.0,67.0,31.72,25.0,28.06,31.28,75.4,79.7,0.002,4.17,10.0,277.5,62.8,7,14.9,117.0,Unhealthy,3,4,False,99.0,31.78,79.4,105.0,86.33333333333333,31.833333333333332,2528.084,628.0,Hot
2020-03-28,40.0,,6.0,117.0,5.0,117.0,31.33,25.0,28.72,33.0,75.7,77.4,0.0,0.0,8.1,322.6,53.4,9,21.6,124.0,Unhealthy,3,5,True,67.0,31.72,79.7,93.0,94.33333333333333,31.61,2424.942,432.53999999999996,Hot
2020-03-29,58.0,11.0,12.0,124.0,6.0,124.0,33.39,25.28,28.78,32.78,75.7,77.6,0.003,8.33,14.9,293.8,51.9,9,17.8,91.0,Moderate,3,6,True,117.0,31.33,77.4,99.0,102.66666666666667,32.14666666666667,2591.064,773.31,Hot
2020-03-30,65.0,14.0,11.0,91.0,7.0,91.0,32.72,25.0,27.22,29.56,75.4,83.7,0.31,12.5,8.9,234.4,52.8,8,16.8,96.0,Moderate,3,0,False,124.0,33.39,77.6,67.0,110.66666666666667,32.48,2738.664,469.92,Hot
2020-03-31,47.0,11.0,14.0,96.0,6.0,96.0,33.72,25.0,28.0,30.67,75.5,81.0,0.608,4.17,16.7,265.2,52.9,7,15.7,129.0,Unhealthy,3,1,False,91.0,32.72,83.7,117.0,103.66666666666667,33.276666666666664,2731.3199999999997,883.43,Hot
2020-04-01,51.0,25.0,35.0,129.0,10.0,129.0,33.0,25.0,28.39,31.39,74.7,76.9,0.186,8.33,14.7,320.2,53.5,6,12.9,57.0,Moderate,4,2,False,96.0,33.72,81.0,124.0,105.33333333333333,33.14666666666667,2537.7000000000003,786.4499999999999,Hot
2020-04-02,55.0,25.0,22.0,57.0,7.0,57.0,33.28,26.0,29.0,32.72,74.8,74.4,0.004,4.17,14.7,261.9,46.2,8,18.7,62.0,Moderate,4,3,False,129.0,33.0,76.9,91.0,94.0,33.333333333333336,2476.032,679.14,Hot
2020-04-03,55.0,27.0,22.0,62.0,6.0,62.0,33.0,25.0,28.78,32.89,75.6,77.0,0.228,4.17,10.7,280.3,46.2,7,16.8,83.0,Moderate,4,4,False,57.0,33.28,74.4,96.0,82.66666666666667,33.093333333333334,2541.0,494.34,Hot
2020-04-04,66.0,28.0,25.0,83.0,7.0,83.0,32.72,26.0,28.89,33.17,75.9,77.3,0.0,0.0,13.1,300.7,52.9,8,17.7,103.0,Unhealthy,4,5,True,62.0,33.0,77.0,129.0,67.33333333333333,33.0,2529.256,692.99,Hot
2020-04-05,66.0,28.0,19.0,103.0,8.0,103.0,32.39,26.0,28.22,31.44,75.1,78.3,0.001,4.17,8.4,243.5,54.3,7,16.5,73.0,Moderate,4,6,True,83.0,32.72,77.3,57.0,82.66666666666667,32.70333333333333,2536.137,456.12,Hot
2020-04-06,56.0,26.0,29.0,73.0,9.0,73.0,32.0,25.0,27.22,29.44,75.5,84.1,1.156,16.67,12.5,264.8,64.2,8,16.2,56.0,Moderate,4,0,False,103.0,32.39,78.3,62.0,86.33333333333333,32.37,2691.2,802.5,Hot
2020-04-07,42.0,25.0,23.0,56.0,9.0,56.0,32.28,25.0,28.33,31.5,74.6,76.6,0.002,4.17,16.6,263.7,58.7,4,8.7,69.0,Moderate,4,1,False,73.0,32.0,84.1,83.0,77.33333333333333,32.223333333333336,2472.6479999999997,974.4200000000002,Hot
2020-04-08,33.0,26.0,13.0,69.0,7.0,69.0,31.72,25.0,28.67,32.61,75.1,76.0,0.001,4.17,16.6,316.3,54.6,8,19.5,73.0,Moderate,4,2,False,56.0,32.28,76.6,103.0,66.0,32.0,2410.72,906.3600000000001,Hot
2020-04-09,59.0,28.0,19.0,73.0,10.0,73.0,31.28,26.0,28.67,33.06,76.1,78.7,0.011,4.17,8.7,350.7,58.2,8,19.7,132.0,Unhealthy,4,3,False,69.0,31.72,76.0,73.0,66.0,31.76,2461.7360000000003,506.34,Hot
2020-04-10,65.0,27.0,26.0,132.0,12.0,132.0,32.72,25.28,28.22,32.0,76.5,82.0,0.343,8.33,12.6,263.8,58.8,8,19.5,135.0,Unhealthy,4,4,False,73.0,31.28,78.7,56.0,91.33333333333333,31.906666666666666,2683.04,740.88,Hot
2020-04-11,109.0,27.0,18.0,135.0,6.0,135.0,33.78,25.0,28.89,32.44,75.7,77.6,0.197,4.17,14.5,273.0,54.5,9,21.7,136.0,Unhealthy,4,5,True,132.0,32.72,82.0,69.0,113.33333333333333,32.593333333333334,2621.328,790.25,Hot
2020-04-12,82.0,27.0,31.0,136.0,13.0,136.0,33.0,26.0,29.33,34.22,76.8,77.7,0.006,4.17,16.9,349.6,51.5,9,21.2,86.0,Moderate,4,6,True,135.0,33.78,77.6,73.0,134.33333333333334,33.166666666666664,2564.1,870.3499999999999,Hot
2020-04-13,52.0,26.0,17.0,86.0,9.0,86.0,32.39,25.0,27.83,31.06,76.7,84.7,3.424,12.5,10.1,34.5,63.6,9,20.6,109.0,Unhealthy,4,0,False,136.0,33.0,77.7,132.0,119.0,33.056666666666665,2743.433,642.36,Hot
2020-04-14,54.0,28.0,22.0,109.0,10.0,109.0,31.72,25.0,28.5,32.78,76.8,81.4,0.028,4.17,12.4,34.1,52.1,8,19.1,109.0,Unhealthy,4,1,False,86.0,32.39,84.7,135.0,110.33333333333333,32.37,2582.0080000000003,646.0400000000001,Hot
2020-04-15,57.0,27.0,19.0,109.0,11.0,109.0,30.83,25.28,27.94,31.72,76.5,82.9,0.192,4.17,10.7,12.3,56.5,7,15.0,87.0,Moderate,4,2,False,109.0,31.72,81.4,136.0,101.33333333333333,31.646666666666665,2555.8070000000002,604.55,Hot
2020-04-16,60.0,27.0,17.0,87.0,13.0,87.0,32.72,25.28,29.17,33.39,75.9,76.6,0.0,0.0,14.4,31.8,47.8,7,17.9,92.0,Moderate,4,3,False,109.0,30.83,82.9,86.0,101.66666666666667,31.756666666666664,2506.352,688.3199999999999,Hot
2020-04-17,60.0,27.0,19.0,92.0,11.0,92.0,33.0,26.0,29.17,33.22,75.1,74.3,0.001,4.17,10.3,320.2,47.7,8,19.3,100.0,Moderate,4,4,False,87.0,32.72,76.6,109.0,96.0,32.18333333333333,2451.9,491.31000000000006,Hot
2020-04-18,53.0,28.0,15.0,100.0,10.0,100.0,33.39,24.22,28.28,31.78,74.5,76.6,0.0,0.0,10.4,276.5,51.1,9,21.4,147.0,Unhealthy,4,5,True,92.0,33.0,74.3,109.0,93.0,33.03666666666667,2557.674,531.44,Hot
2020-04-19,73.0,29.0,20.0,147.0,14.0,147.0,33.72,25.0,29.5,34.0,75.6,74.2,0.0,0.0,13.6,65.1,42.6,8,19.0,116.0,Unhealthy,4,6,True,100.0,33.39,76.6,87.0,113.0,33.37,2502.024,579.36,Hot
2020-04-20,78.0,28.0,20.0,116.0,9.0,116.0,33.28,26.28,30.0,35.11,76.2,73.6,0.0,0.0,13.6,27.0,46.1,8,19.1,69.0,Moderate,4,0,False,147.0,33.72,74.2,92.0,121.0,33.46333333333333,2449.408,626.96,Hot
2020-04-21,69.0,28.0,17.0,59.0,10.0,69.0,32.33,27.0,29.33,34.28,75.8,75.0,0.0,0.0,10.7,124.6,56.7,8,18.7,111.0,Unhealthy,4,1,False,116.0,33.28,73.6,100.0,110.66666666666667,33.11,2424.75,606.6899999999999,Hot
2020-04-22,111.0,31.0,26.0,75.0,11.0,111.0,34.33,25.28,29.72,33.67,74.7,71.6,0.0,0.0,16.4,78.8,38.2,8,20.9,88.0,Moderate,4,2,False,69.0,32.33,75.0,147.0,98.66666666666667,33.31333333333333,2458.028,626.48,Very Hot
2020-04-23,66.0,27.0,17.0,88.0,9.0,88.0,34.72,27.0,30.39,36.44,76.7,73.1,0.001,4.17,16.9,95.6,42.3,8,21.0,71.0,Moderate,4,3,False,111.0,34.33,71.6,116.0,89.33333333333333,33.79333333333333,2538.0319999999997,714.8699999999999,Very Hot
2020-04-24,71.0,27.0,22.0,70.0,8.0,71.0,32.28,25.94,28.78,33.22,76.1,78.4,0.008,8.33,14.2,102.9,53.7,7,14.1,77.0,Moderate,4,4,False,88.0,34.72,73.1,69.0,90.0,33.776666666666664,2530.7520000000004,762.54,Hot
2020-04-25,64.0,26.0,29.0,77.0,9.0,77.0,32.33,24.28,28.72,31.89,74.2,74.5,0.0,0.0,9.8,105.8,46.3,8,19.2,101.0,Unhealthy,4,5,True,71.0,32.28,78.4,111.0,78.66666666666667,33.11,2408.585,453.74,Hot
2020-04-26,75.0,26.0,23.0,101.0,10.0,101.0,33.0,26.0,28.94,33.11,76.0,77.5,0.234,12.5,11.4,160.9,54.2,9,18.8,131.0,Unhealthy,4,6,True,77.0,32.33,74.5,88.0,83.0,32.53666666666667,2557.5,617.88,Hot
2020-04-27,51.0,25.0,18.0,131.0,8.0,131.0,32.11,25.0,27.44,29.89,75.5,83.2,0.377,20.83,10.7,243.5,65.0,7,15.0,82.0,Moderate,4,0,False,101.0,33.0,77.5,71.0,103.0,32.48,2671.552,695.5,Hot
2020-04-28,59.0,20.0,22.0,82.0,13.0,82.0,31.72,25.0,27.44,29.5,75.0,81.6,0.156,8.33,13.5,54.5,55.5,6,10.8,85.0,Moderate,4,1,False,131.0,32.11,83.2,77.0,104.66666666666667,32.276666666666664,2588.352,749.25,Hot
2020-04-29,67.0,25.0,19.0,85.0,11.0,85.0,32.72,24.28,27.61,30.28,74.5,79.6,0.0,0.0,10.3,202.7,54.0,8,19.1,76.0,Moderate,4,2,False,82.0,31.72,81.6,101.0,99.33333333333333,32.18333333333333,2604.5119999999997,556.2,Hot
2020-04-30,80.0,22.0,37.0,77.0,17.0,76.0,31.11,25.0,27.83,31.06,75.8,81.8,0.0,0.0,12.0,87.2,66.3,5,12.3,83.0,Moderate,4,3,False,85.0,32.72,79.6,131.0,81.0,31.849999999999998,2544.798,795.5999999999999,Hot
2020-05-01,55.0,26.0,21.0,83.0,10.0,83.0,31.33,25.28,28.06,31.17,75.8,81.1,0.0,0.0,10.0,25.9,60.4,7,14.7,80.0,Moderate,5,4,False,76.0,31.11,81.8,82.0,81.33333333333333,31.72,2540.863,604.0,Hot
2020-05-02,36.0,22.0,12.0,80.0,9.0,80.0,29.72,24.72,27.06,29.33,74.6,82.1,0.041,8.33,16.8,257.8,62.6,3,5.7,65.0,Moderate,5,5,True,83.0,31.33,81.1,85.0,79.66666666666667,30.72,2440.0119999999997,1051.68,Warm
2020-05-03,65.0,34.0,35.0,49.0,11.0,65.0,33.0,25.28,29.17,33.22,75.5,75.5,0.0,0.0,15.0,88.2,53.7,7,17.0,75.0,Moderate,5,6,True,80.0,29.72,82.1,76.0,76.0,31.349999999999998,2491.5,805.5,Hot
