date,pm10,so2,co,o3,no2,max,tempmax,tempmin,temp,feelslike,dew,humidity,precip,precipcover,windspeed,winddir,cloudcover,uvindex,solarenergy,next_day_aqi,aqi_category,month,day_of_week,dayofweek,is_weekend
2016-05-20,72.0,29.0,43.0,90.0,19.0,90.0,33.39,26.0,30.0,35.94,77.2,75.9,0.0,0.0,5.8,343.0,56.7,8,19.6,81.0,Moderate,5,4,4,False
2016-05-21,61.0,28.0,37.0,81.0,21.0,81.0,32.0,25.0,27.72,30.78,77.3,86.8,2.245,25.0,11.4,103.5,69.3,7,16.6,109.0,Unhealthy,5,5,5,True
2016-05-22,65.0,28.0,53.0,109.0,15.0,109.0,31.72,25.28,28.39,32.33,77.1,83.0,0.0,0.0,7.9,306.1,53.4,6,15.2,118.0,Unhealthy,5,6,6,True
2016-05-23,59.0,28.0,40.0,118.0,20.0,118.0,32.72,25.72,28.22,32.22,77.6,85.0,0.964,12.5,10.1,49.9,62.3,7,15.2,91.0,Moderate,5,0,0,False
2016-05-24,64.0,28.0,55.0,91.0,20.0,91.0,32.72,25.28,28.67,32.56,77.4,82.7,0.156,4.17,11.5,44.7,52.9,7,16.4,82.0,Moderate,5,1,1,False
2016-05-25,62.0,28.0,47.0,82.0,18.0,82.0,33.61,25.0,29.06,33.22,76.7,79.1,0.002,4.17,12.5,89.2,55.7,8,17.7,91.0,Moderate,5,2,2,False
2016-05-26,91.0,38.0,56.0,63.0,17.0,91.0,32.39,26.0,29.11,33.89,76.9,79.0,0.011,4.17,11.8,88.4,50.3,6,15.3,89.0,Moderate,5,3,3,False
2016-05-27,89.0,29.0,55.0,73.0,29.0,89.0,30.39,26.0,28.17,32.11,76.4,81.9,0.0,0.0,13.5,87.3,53.8,4,9.8,94.0,Moderate,5,4,4,False
2016-05-28,94.0,29.0,67.0,79.0,19.0,94.0,33.33,26.0,29.44,34.22,76.3,76.4,0.0,0.0,18.0,90.9,53.1,8,19.1,61.0,Moderate,5,5,5,True
2016-05-29,61.0,28.0,39.0,59.0,13.0,61.0,30.39,25.0,27.28,29.67,75.6,83.8,0.081,12.5,12.8,86.0,61.2,6,11.3,79.0,Moderate,5,6,6,True
2016-05-30,65.0,29.0,56.0,79.0,27.0,79.0,31.39,24.72,27.72,30.72,75.6,81.9,0.0,0.0,11.1,56.8,64.7,2,5.1,101.0,Unhealthy,5,0,0,False
2016-05-31,65.0,29.0,46.0,101.0,14.0,101.0,33.11,25.0,28.72,32.28,75.6,77.8,0.0,0.0,12.5,335.7,57.8,5,9.0,119.0,Unhealthy,5,1,1,False
2016-06-01,76.0,28.0,57.0,119.0,14.0,119.0,32.72,27.0,29.5,35.22,77.1,77.8,0.0,0.0,9.8,84.3,59.3,7,16.6,81.0,Moderate,6,2,2,False
2016-06-02,69.0,27.0,81.0,75.0,15.0,81.0,33.06,26.0,29.72,35.22,76.8,76.4,0.001,4.17,10.3,87.2,43.8,7,18.5,140.0,Unhealthy,6,3,3,False
2016-06-03,51.0,28.0,35.0,140.0,18.0,140.0,33.28,25.0,28.67,32.11,74.8,75.9,0.0,0.0,16.1,259.2,55.2,7,17.9,88.0,Moderate,6,4,4,False
2016-06-04,88.0,28.0,61.0,85.0,18.0,88.0,33.39,25.28,29.22,33.61,76.1,76.8,0.0,0.0,10.7,95.8,49.4,8,19.0,84.0,Moderate,6,5,5,True
2016-06-05,84.0,28.0,72.0,70.0,19.0,84.0,31.72,25.61,28.11,31.83,76.2,81.6,0.0,0.0,7.9,3.2,52.3,7,17.4,113.0,Unhealthy,6,6,6,True
2016-06-06,95.0,28.0,71.0,113.0,19.0,113.0,32.72,25.0,27.5,29.61,75.4,83.2,0.077,4.17,13.1,247.6,50.5,7,17.6,77.0,Moderate,6,0,0,False
2016-06-07,77.0,30.0,65.0,56.0,20.0,77.0,32.72,24.17,28.17,31.11,75.3,79.5,0.002,4.17,10.3,21.6,47.2,8,18.7,114.0,Unhealthy,6,1,1,False
2016-06-08,54.0,29.0,38.0,114.0,14.0,114.0,33.72,25.0,29.11,32.5,74.0,72.0,0.001,4.17,10.7,327.1,46.9,8,16.6,59.0,Moderate,6,2,2,False
2016-06-09,52.0,28.0,37.0,59.0,17.0,59.0,32.11,26.0,28.5,32.56,75.8,78.6,1.14,4.17,10.3,239.8,59.2,6,14.4,73.0,Moderate,6,3,3,False
2016-06-10,72.0,27.0,73.0,65.0,26.0,73.0,33.39,25.22,28.94,33.06,76.0,77.7,0.023,4.17,16.8,92.3,52.5,6,15.9,68.0,Moderate,6,4,4,False
2016-06-11,59.0,28.0,49.0,68.0,13.0,68.0,34.11,25.0,29.11,32.72,74.9,74.4,0.0,0.0,10.9,104.7,41.5,8,19.3,114.0,Unhealthy,6,5,5,True
2016-06-12,73.0,28.0,58.0,114.0,14.0,114.0,33.39,25.0,28.94,32.17,74.5,74.5,0.0,0.0,10.1,270.4,46.8,8,19.7,129.0,Unhealthy,6,6,6,True
2016-06-13,64.0,28.0,49.0,129.0,17.0,129.0,32.33,26.0,29.0,33.17,76.1,77.5,0.001,4.17,10.4,113.1,51.6,8,19.1,85.0,Moderate,6,0,0,False
2016-06-14,73.0,29.0,45.0,85.0,15.0,85.0,32.0,24.33,28.06,31.5,74.8,78.2,0.0,0.0,9.2,294.0,59.6,7,16.1,81.0,Moderate,6,1,1,False
2016-06-15,66.0,29.0,47.0,81.0,21.0,81.0,31.67,25.0,27.83,30.89,74.4,77.9,0.0,0.0,15.0,118.1,55.5,7,14.8,65.0,Moderate,6,2,2,False
2016-06-16,65.0,31.0,47.0,53.0,19.0,65.0,33.61,24.83,28.83,32.17,74.1,73.7,0.008,4.17,15.4,97.0,50.0,7,12.6,69.0,Moderate,6,3,3,False
2016-06-17,66.0,29.0,41.0,69.0,20.0,69.0,33.0,25.0,28.67,32.89,76.2,79.2,0.157,12.5,11.1,66.8,60.0,5,13.8,44.0,Good,6,4,4,False
2016-06-18,40.0,29.0,44.0,33.0,18.0,44.0,28.72,23.72,25.44,26.17,73.5,87.7,2.394,20.83,8.4,247.0,78.8,3,5.5,126.0,Unhealthy,6,5,5,True
2016-06-19,62.0,29.0,59.0,126.0,13.0,126.0,32.39,24.0,27.89,30.44,74.3,78.6,0.0,0.0,7.3,68.0,65.5,5,10.8,113.0,Unhealthy,6,6,6,True
2016-06-20,77.0,30.0,65.0,113.0,20.0,113.0,31.72,25.28,28.39,32.0,75.4,78.2,0.004,4.17,5.9,315.6,52.6,7,16.6,125.0,Unhealthy,6,0,0,False
2016-06-21,85.0,30.0,52.0,125.0,24.0,125.0,34.78,24.0,29.0,32.33,74.7,75.0,0.0,0.0,10.1,34.1,47.2,8,19.8,127.0,Unhealthy,6,1,1,False
2016-06-22,67.0,28.0,37.0,127.0,20.0,127.0,33.0,24.61,28.72,31.83,74.1,74.0,0.283,8.33,8.1,278.2,55.1,8,19.0,108.0,Unhealthy,6,2,2,False
2016-06-23,71.0,28.0,41.0,108.0,16.0,108.0,33.0,25.28,28.78,32.11,74.7,75.1,0.228,4.17,12.5,248.1,49.4,8,19.7,119.0,Unhealthy,6,3,3,False
2016-06-24,71.0,30.0,49.0,119.0,16.0,119.0,32.72,25.06,28.44,31.67,74.8,76.9,2.287,8.33,16.7,299.8,59.1,8,19.2,109.0,Unhealthy,6,4,4,False
2016-06-25,73.0,29.0,65.0,109.0,19.0,109.0,32.0,24.22,28.22,31.44,74.4,77.0,0.001,4.17,9.3,319.1,48.9,7,17.6,83.0,Moderate,6,5,5,True
2016-06-26,83.0,29.0,59.0,78.0,19.0,83.0,32.72,25.0,28.0,30.56,75.2,80.1,0.829,8.33,15.7,259.2,54.4,8,17.8,73.0,Moderate,6,6,6,True
2016-06-27,63.0,29.0,61.0,73.0,14.0,73.0,31.72,25.0,28.0,30.28,74.1,77.6,0.0,0.0,12.4,233.5,45.4,7,15.1,137.0,Unhealthy,6,0,0,False
2016-06-28,76.0,30.0,51.0,137.0,16.0,137.0,32.39,25.0,28.67,32.0,74.1,74.0,0.0,0.0,9.6,45.7,51.2,6,14.0,100.0,Moderate,6,1,1,False
2016-06-29,68.0,30.0,53.0,100.0,24.0,100.0,31.72,25.0,28.0,31.11,75.1,79.4,0.619,4.17,9.2,258.2,62.7,7,16.6,78.0,Moderate,6,2,2,False
2016-06-30,61.0,28.0,57.0,78.0,16.0,78.0,32.83,25.0,28.28,31.44,75.9,81.0,0.002,8.33,9.5,89.0,44.3,6,14.3,104.0,Unhealthy,6,3,3,False
2016-07-01,59.0,29.0,68.0,104.0,21.0,104.0,37.17,25.0,28.61,32.61,76.6,81.0,0.127,12.5,8.1,276.1,58.6,8,18.9,104.0,Unhealthy,7,4,4,False
2016-07-02,79.0,29.0,67.0,104.0,15.0,104.0,32.83,25.0,28.94,32.83,75.5,76.6,0.0,0.0,10.0,107.4,51.4,8,18.8,70.0,Moderate,7,5,5,True
2016-07-03,59.0,28.0,48.0,70.0,7.0,70.0,32.83,24.0,28.28,32.22,76.4,81.9,2.327,8.33,13.8,126.5,59.3,8,18.7,55.0,Moderate,7,6,6,True
2016-07-04,44.0,28.0,49.0,55.0,11.0,55.0,33.11,23.28,28.33,32.11,75.7,80.0,0.0,0.0,11.8,88.3,43.9,7,18.9,68.0,Moderate,7,0,0,False
2016-07-05,53.0,28.0,43.0,68.0,10.0,68.0,33.61,24.0,28.39,31.83,75.6,79.2,0.004,4.17,13.7,134.1,48.0,8,19.2,66.0,Moderate,7,1,1,False
2016-07-06,60.0,28.0,65.0,66.0,14.0,66.0,33.61,25.0,28.89,32.56,75.3,76.3,0.015,4.17,12.8,92.3,42.7,8,19.5,64.0,Moderate,7,2,2,False
2016-07-07,50.0,28.0,32.0,64.0,10.0,64.0,34.0,26.0,29.11,33.17,75.8,76.7,0.002,4.17,12.1,101.7,51.5,8,18.3,65.0,Moderate,7,3,3,False
2016-07-08,39.0,28.0,31.0,65.0,13.0,65.0,32.78,25.0,28.56,31.89,75.1,77.1,0.039,8.33,10.2,112.7,44.2,8,19.5,73.0,Moderate,7,4,4,False
2016-07-09,56.0,29.0,40.0,73.0,12.0,73.0,34.61,24.33,29.28,33.0,74.5,72.9,0.0,0.0,13.9,97.1,35.1,8,20.1,68.0,Moderate,7,5,5,True
2016-07-10,62.0,29.0,42.0,68.0,12.0,68.0,31.0,25.0,28.06,31.11,74.9,78.7,0.0,0.0,11.1,80.7,45.7,8,18.6,73.0,Moderate,7,6,6,True
2016-07-11,73.0,29.0,45.0,54.0,14.0,73.0,32.83,25.28,28.72,32.56,75.5,77.3,0.152,4.17,10.1,95.7,47.2,7,16.9,76.0,Moderate,7,0,0,False
2016-07-12,42.0,28.0,34.0,76.0,9.0,76.0,32.83,25.0,28.0,30.89,74.9,79.1,0.027,4.17,9.2,240.6,57.0,5,12.3,90.0,Moderate,7,1,1,False
2016-07-13,73.0,36.0,56.0,90.0,15.0,90.0,32.72,25.28,28.22,31.44,75.4,79.2,0.0,0.0,7.3,299.2,50.2,0,0.0,86.0,Moderate,7,2,2,False
2016-07-14,86.0,31.0,53.0,73.0,20.0,86.0,32.39,25.28,28.83,32.67,75.4,76.6,0.001,4.17,12.1,76.9,45.9,7,18.1,62.0,Moderate,7,3,3,False
2016-07-15,62.0,32.0,34.0,45.0,10.0,62.0,33.33,26.0,29.22,33.78,76.0,76.3,0.0,0.0,13.1,86.2,38.6,7,17.5,56.0,Moderate,7,4,4,False
2016-07-16,56.0,28.0,36.0,54.0,9.0,56.0,31.06,24.56,27.5,30.72,76.2,84.4,2.967,12.5,7.3,145.8,44.8,7,16.7,71.0,Moderate,7,5,5,True
2016-07-17,65.0,34.0,58.0,71.0,14.0,71.0,31.39,24.67,27.28,29.5,75.5,84.3,1.269,8.33,12.9,242.3,56.3,5,13.2,134.0,Unhealthy,7,6,6,True
2016-07-18,53.0,28.0,55.0,134.0,16.0,134.0,32.72,24.0,27.78,30.56,75.1,81.2,0.008,4.17,8.4,257.8,53.5,8,18.5,115.0,Unhealthy,7,0,0,False
2016-07-19,63.0,28.0,56.0,115.0,21.0,115.0,31.83,24.33,27.72,30.56,75.4,81.2,0.62,12.5,17.2,263.5,61.7,7,16.6,81.0,Moderate,7,1,1,False
2016-07-20,60.0,28.0,43.0,81.0,16.0,81.0,30.72,24.28,26.39,27.33,73.8,83.4,1.635,8.33,10.3,246.8,61.7,4,7.7,97.0,Moderate,7,2,2,False
2016-07-21,69.0,29.0,45.0,97.0,22.0,97.0,32.39,24.28,27.56,29.5,73.6,77.9,0.191,8.33,13.4,137.3,60.9,8,18.2,73.0,Moderate,7,3,3,False
2016-07-22,73.0,29.0,45.0,65.0,14.0,73.0,29.72,23.72,26.44,27.83,74.5,84.7,0.574,8.33,10.1,113.0,60.4,7,13.4,87.0,Moderate,7,4,4,False
2016-07-23,80.0,29.0,58.0,87.0,15.0,87.0,33.0,23.28,27.94,30.5,73.7,76.5,0.0,0.0,12.5,78.0,43.6,8,18.2,103.0,Unhealthy,7,5,5,True
2016-07-24,70.0,29.0,59.0,103.0,14.0,103.0,31.72,25.0,27.67,29.83,74.8,80.4,0.318,4.17,8.1,301.4,47.2,8,20.0,96.0,Moderate,7,6,6,True
2016-07-25,49.0,28.0,45.0,96.0,11.0,96.0,31.11,24.0,27.61,30.0,74.4,79.3,0.009,8.33,12.8,274.9,57.9,8,18.3,173.0,Unhealthy,7,0,0,False
2016-07-26,70.0,29.0,42.0,173.0,14.0,173.0,32.39,24.0,28.17,30.56,73.2,74.3,0.001,4.17,9.6,305.3,55.1,8,20.4,146.0,Unhealthy,7,1,1,False
2016-07-27,68.0,30.0,43.0,146.0,18.0,146.0,33.56,24.28,28.5,30.83,72.6,71.8,0.002,4.17,11.8,94.4,48.6,9,21.9,81.0,Moderate,7,2,2,False
2016-07-28,81.0,30.0,26.0,72.0,15.0,81.0,33.11,24.28,28.61,31.39,73.2,72.1,0.024,4.17,12.8,102.7,39.5,8,20.1,106.0,Unhealthy,7,3,3,False
2016-07-29,90.0,30.0,26.0,106.0,13.0,106.0,33.94,25.28,28.94,32.33,74.5,74.1,0.015,8.33,10.1,132.6,50.3,8,18.8,119.0,Unhealthy,7,4,4,False
2016-07-30,56.0,29.0,51.0,119.0,20.0,119.0,32.39,25.0,28.61,32.06,75.2,77.1,0.001,4.17,10.4,58.0,56.9,8,19.0,106.0,Unhealthy,7,5,5,True
2016-07-31,71.0,30.0,36.0,106.0,11.0,106.0,33.11,24.61,29.17,32.72,73.7,71.4,0.0,0.0,11.4,77.1,51.8,9,21.4,100.0,Moderate,7,6,6,True
2016-08-01,73.0,29.0,45.0,100.0,11.0,100.0,32.39,25.0,29.0,32.67,74.4,73.2,0.802,4.17,10.4,134.3,57.8,8,19.5,131.0,Unhealthy,8,0,0,False
2016-08-02,58.0,30.0,38.0,131.0,14.0,131.0,33.11,25.0,28.17,29.78,71.7,71.0,0.114,4.17,7.1,199.7,51.3,8,18.9,136.0,Unhealthy,8,1,1,False
2016-08-03,64.0,30.0,41.0,136.0,21.0,136.0,32.72,24.0,28.06,28.94,68.8,65.3,0.0,0.0,9.6,230.7,36.5,8,20.7,133.0,Unhealthy,8,2,2,False
2016-08-04,87.0,30.0,49.0,133.0,15.0,133.0,32.83,24.0,28.28,30.06,70.6,67.8,0.0,0.0,8.6,250.3,39.4,9,22.4,108.0,Unhealthy,8,3,3,False
2016-08-05,107.0,30.0,47.0,108.0,21.0,108.0,32.11,23.28,28.11,30.22,72.1,71.8,0.0,0.0,8.6,357.3,44.3,9,21.6,87.0,Moderate,8,4,4,False
2016-08-06,72.0,30.0,40.0,87.0,14.0,87.0,33.72,23.83,28.44,30.83,71.8,70.1,0.0,0.0,12.8,280.3,40.3,9,21.6,119.0,Unhealthy,8,5,5,True
2016-08-07,81.0,30.0,37.0,119.0,11.0,119.0,32.72,24.72,28.56,31.5,73.1,72.1,0.228,4.17,11.4,278.9,51.8,8,19.6,77.0,Moderate,8,6,6,True
2016-08-08,58.0,29.0,35.0,77.0,11.0,77.0,30.33,25.61,27.44,30.0,76.0,84.2,0.829,29.17,9.2,131.7,64.1,8,17.9,63.0,Moderate,8,0,0,False
2016-08-09,60.0,28.0,45.0,63.0,16.0,63.0,32.0,24.28,27.94,30.83,75.6,80.9,0.117,8.33,11.1,80.8,59.2,8,18.0,102.0,Unhealthy,8,1,1,False
2016-08-10,60.0,29.0,45.0,102.0,16.0,102.0,33.67,24.0,28.61,31.78,74.7,76.2,0.0,0.0,11.5,64.8,37.4,9,22.4,88.0,Moderate,8,2,2,False
2016-08-11,63.0,28.0,41.0,88.0,18.0,88.0,32.39,26.0,28.67,32.0,75.5,77.7,0.201,12.5,9.1,59.3,60.6,8,19.7,119.0,Unhealthy,8,3,3,False
2016-08-12,64.0,29.0,41.0,119.0,18.0,119.0,32.39,24.28,28.67,32.0,74.7,75.7,0.0,0.0,8.5,319.0,52.9,9,21.0,103.0,Unhealthy,8,4,4,False
2016-08-13,63.0,29.0,38.0,103.0,16.0,103.0,32.0,25.0,28.33,31.5,74.4,76.6,1.136,12.5,13.9,162.2,68.3,8,17.8,72.0,Moderate,8,5,5,True
2016-08-14,51.0,29.0,38.0,72.0,15.0,72.0,30.0,24.28,26.22,27.56,75.2,88.0,0.261,16.67,11.1,282.4,68.4,6,13.7,121.0,Unhealthy,8,6,6,True
2016-08-15,50.0,28.0,45.0,121.0,19.0,121.0,31.28,25.0,27.89,30.56,74.6,79.1,0.001,4.17,8.1,104.8,60.2,8,19.6,107.0,Unhealthy,8,0,0,False
2016-08-16,72.0,30.0,41.0,107.0,12.0,107.0,30.61,24.83,27.94,31.06,74.3,77.2,0.005,4.17,13.5,88.9,51.8,8,17.4,86.0,Moderate,8,1,1,False
2016-08-17,86.0,33.0,69.0,59.0,12.0,86.0,33.61,24.28,28.94,32.5,74.5,74.2,0.0,0.0,11.8,79.4,48.3,9,21.2,77.0,Moderate,8,2,2,False
2016-08-18,55.0,29.0,47.0,77.0,12.0,77.0,31.72,26.0,28.22,31.44,75.4,79.2,0.001,4.17,8.1,85.7,56.3,8,18.5,83.0,Moderate,8,3,3,False
2016-08-19,71.0,30.0,46.0,83.0,15.0,83.0,33.39,24.17,28.89,32.67,75.5,76.7,1.755,16.67,12.1,314.5,63.1,8,19.0,115.0,Unhealthy,8,4,4,False
2016-08-20,55.0,29.0,45.0,115.0,16.0,115.0,32.0,24.83,28.11,30.22,72.9,74.3,0.152,4.17,8.1,32.9,47.1,8,18.1,88.0,Moderate,8,5,5,True
2016-08-21,69.0,30.0,35.0,88.0,12.0,88.0,32.39,26.0,28.78,31.78,73.7,72.6,0.0,0.0,8.2,2.7,52.8,8,19.9,83.0,Moderate,8,6,6,True
2016-08-22,59.0,31.0,38.0,83.0,11.0,83.0,31.72,25.0,28.39,31.06,73.6,74.0,0.001,4.17,10.1,47.3,53.4,8,20.3,176.0,Unhealthy,8,0,0,False
2016-08-23,65.0,30.0,33.0,176.0,13.0,176.0,31.72,25.0,28.0,30.17,74.1,77.4,0.551,12.5,9.7,7.2,64.1,9,20.0,101.0,Unhealthy,8,1,1,False
2016-08-24,70.0,29.0,35.0,101.0,15.0,101.0,31.72,24.28,27.67,30.11,75.0,81.0,0.208,12.5,11.4,80.6,57.2,9,22.2,133.0,Unhealthy,8,2,2,False
2016-08-25,80.0,34.0,62.0,133.0,21.0,133.0,31.39,24.0,27.89,30.56,73.8,76.9,0.001,4.17,8.1,244.7,55.4,8,17.3,103.0,Unhealthy,8,3,3,False
2016-08-26,78.0,31.0,44.0,103.0,17.0,103.0,31.61,24.28,28.17,31.22,74.7,77.5,0.0,0.0,12.8,52.0,50.8,8,19.0,79.0,Moderate,8,4,4,False
2016-08-27,79.0,31.0,58.0,70.0,12.0,79.0,32.06,23.89,27.78,30.61,75.0,80.2,0.154,8.33,15.2,116.8,57.5,8,19.4,78.0,Moderate,8,5,5,True
2016-08-28,60.0,29.0,64.0,78.0,11.0,78.0,32.0,25.0,28.17,31.39,75.2,78.9,0.002,4.17,10.8,85.4,55.0,9,20.6,80.0,Moderate,8,6,6,True
2016-08-29,80.0,29.0,76.0,66.0,12.0,80.0,31.17,25.0,27.78,31.33,76.3,83.3,0.194,12.5,10.0,170.9,54.0,8,18.0,111.0,Unhealthy,8,0,0,False
2016-08-30,81.0,30.0,48.0,111.0,21.0,111.0,30.72,24.39,27.11,29.0,76.1,86.3,2.388,25.0,7.7,208.8,55.9,8,18.9,79.0,Moderate,8,1,1,False
2016-08-31,78.0,29.0,79.0,71.0,26.0,79.0,32.39,23.83,28.22,31.56,75.5,79.7,0.004,4.17,8.4,132.4,50.0,8,20.8,85.0,Moderate,8,2,2,False
2016-09-01,62.0,30.0,44.0,85.0,23.0,85.0,32.72,24.28,28.61,32.06,75.2,77.4,0.006,4.17,12.3,34.8,52.7,9,22.1,141.0,Unhealthy,9,3,3,False
2016-09-02,82.0,29.0,52.0,141.0,19.0,141.0,31.72,25.0,28.61,32.61,75.8,78.5,0.344,4.17,9.6,316.7,54.0,8,20.2,94.0,Moderate,9,4,4,False
2016-09-03,69.0,29.0,61.0,94.0,15.0,94.0,32.0,25.28,28.5,31.83,75.4,78.0,0.0,0.0,11.1,47.3,49.9,9,20.5,73.0,Moderate,9,5,5,True
2016-09-04,73.0,42.0,42.0,69.0,18.0,73.0,32.17,24.28,28.28,31.44,74.9,77.6,0.006,4.17,10.3,183.3,48.1,8,19.9,62.0,Moderate,9,6,6,True
2016-09-05,62.0,29.0,39.0,48.0,10.0,62.0,32.72,24.61,28.67,31.5,74.2,75.0,2.232,12.5,12.1,85.1,50.5,8,21.3,66.0,Moderate,9,0,0,False
2016-09-06,66.0,30.0,60.0,61.0,11.0,66.0,32.33,25.0,28.5,31.72,74.8,76.9,0.003,4.17,11.4,342.1,49.8,9,22.2,62.0,Moderate,9,1,1,False
2016-09-07,61.0,29.0,43.0,62.0,15.0,62.0,31.72,24.0,27.39,29.33,74.2,80.4,1.392,16.67,11.1,129.1,45.7,9,21.8,125.0,Unhealthy,9,2,2,False
2016-09-08,60.0,30.0,36.0,125.0,15.0,125.0,31.39,25.0,27.5,30.0,74.5,80.1,0.019,4.17,9.2,233.2,63.6,8,19.0,90.0,Moderate,9,3,3,False
2016-09-09,84.0,30.0,45.0,90.0,22.0,90.0,32.72,25.0,29.0,32.06,73.1,70.7,0.0,0.0,12.9,71.8,50.9,9,19.0,94.0,Moderate,9,4,4,False
2016-09-10,94.0,31.0,52.0,73.0,12.0,94.0,32.72,25.28,29.22,32.67,73.4,70.1,0.0,0.0,12.1,89.0,63.1,8,20.6,74.0,Moderate,9,5,5,True
2016-09-11,61.0,30.0,41.0,74.0,11.0,74.0,33.0,26.0,28.83,31.44,72.8,70.4,0.005,4.17,10.7,100.0,58.5,9,21.6,85.0,Moderate,9,6,6,True
2016-09-12,58.0,30.0,35.0,85.0,14.0,85.0,32.72,24.0,28.5,31.17,71.9,69.2,0.0,0.0,12.5,323.2,50.5,9,22.2,85.0,Moderate,9,0,0,False
2016-09-13,64.0,31.0,43.0,85.0,14.0,85.0,32.39,25.28,29.06,32.17,72.4,68.3,0.0,0.0,9.2,75.6,45.3,9,21.4,91.0,Moderate,9,1,1,False
2016-09-14,91.0,31.0,34.0,79.0,14.0,91.0,32.0,25.0,28.44,31.44,74.1,74.9,0.259,4.17,16.1,47.6,59.9,8,20.3,146.0,Unhealthy,9,2,2,False
2016-09-15,54.0,29.0,37.0,146.0,14.0,146.0,32.72,24.0,27.28,29.28,74.9,82.6,0.135,12.5,12.9,166.6,49.8,7,19.3,86.0,Moderate,9,3,3,False
2016-09-16,86.0,40.0,84.0,74.0,23.0,86.0,31.33,24.0,28.22,31.17,75.1,79.0,0.0,0.0,9.5,75.2,43.3,8,20.5,69.0,Moderate,9,4,4,False
2016-09-17,65.0,30.0,44.0,69.0,17.0,69.0,31.72,25.0,28.22,31.33,75.2,79.1,0.533,4.17,11.8,270.3,59.0,7,18.5,96.0,Moderate,9,5,5,True
2016-09-18,58.0,30.0,35.0,96.0,13.0,96.0,31.39,25.0,27.83,30.89,76.4,83.8,0.271,8.33,10.0,209.6,63.1,8,19.8,64.0,Moderate,9,6,6,True
2016-09-19,62.0,33.0,52.0,64.0,13.0,64.0,31.72,25.0,28.0,31.39,76.5,83.2,0.498,12.5,9.0,278.7,55.8,8,20.0,87.0,Moderate,9,0,0,False
2016-09-20,66.0,29.0,63.0,87.0,18.0,87.0,33.17,25.0,28.56,31.5,75.1,77.6,0.0,0.0,15.0,257.0,49.4,8,19.5,69.0,Moderate,9,1,1,False
2016-09-21,58.0,29.0,23.0,69.0,13.0,69.0,31.39,25.0,27.17,29.22,75.2,83.3,0.298,8.33,12.1,251.3,54.7,7,16.8,60.0,Moderate,9,2,2,False
2016-09-22,48.0,29.0,28.0,60.0,18.0,60.0,30.72,25.0,27.72,30.67,75.5,81.5,0.0,0.0,9.2,275.5,54.1,8,18.5,57.0,Moderate,9,3,3,False
2016-09-23,51.0,30.0,31.0,57.0,17.0,57.0,31.72,25.0,27.72,30.56,75.6,82.1,1.634,8.33,11.7,268.8,58.3,8,18.0,56.0,Moderate,9,4,4,False
2016-09-24,56.0,30.0,43.0,48.0,12.0,56.0,32.0,24.28,27.17,28.89,74.8,82.7,0.671,12.5,10.4,213.4,59.9,7,16.3,71.0,Moderate,9,5,5,True
2016-09-25,55.0,30.0,66.0,71.0,12.0,71.0,32.61,25.0,28.11,30.89,75.5,80.5,0.917,12.5,9.2,290.9,60.5,9,19.8,69.0,Moderate,9,6,6,True
2016-09-26,42.0,29.0,35.0,69.0,9.0,69.0,31.89,24.28,28.22,30.67,74.1,76.6,0.0,0.0,16.8,254.6,51.3,7,16.1,95.0,Moderate,9,0,0,False
2016-09-27,62.0,30.0,50.0,95.0,18.0,95.0,32.11,24.28,28.11,30.94,74.6,77.7,0.002,4.17,13.9,258.3,50.8,8,19.3,62.0,Moderate,9,1,1,False
2016-09-28,61.0,31.0,40.0,62.0,19.0,62.0,32.0,24.0,28.17,30.78,73.2,74.3,0.001,4.17,13.9,71.5,62.8,7,16.3,96.0,Moderate,9,2,2,False
2016-09-29,54.0,30.0,38.0,96.0,13.0,96.0,32.06,23.0,27.61,30.44,74.8,81.0,0.342,12.5,10.3,76.0,58.7,8,17.2,58.0,Moderate,9,3,3,False
2016-09-30,54.0,30.0,45.0,58.0,14.0,58.0,29.56,25.28,27.22,30.0,75.8,84.6,0.155,16.67,10.7,245.0,54.9,6,15.2,62.0,Moderate,9,4,4,False
2016-10-01,61.0,30.0,41.0,62.0,16.0,62.0,33.39,24.67,28.78,31.78,74.4,74.9,0.009,8.33,12.8,268.8,49.8,8,19.4,54.0,Moderate,10,5,5,True
2016-10-02,54.0,30.0,31.0,41.0,7.0,54.0,32.06,25.0,27.78,30.33,73.6,76.6,0.0,0.0,17.2,259.1,57.9,6,13.7,137.0,Unhealthy,10,6,6,True
2016-10-03,56.0,30.0,32.0,137.0,11.0,137.0,32.39,25.0,28.22,30.56,72.9,72.9,0.027,4.17,11.4,249.7,59.5,8,18.1,126.0,Unhealthy,10,0,0,False
2016-10-04,66.0,30.0,56.0,126.0,22.0,126.0,31.72,24.28,26.78,28.0,73.7,82.0,0.163,8.33,9.1,248.4,58.2,7,17.9,203.0,Very Unhealthy,10,1,1,False
2016-10-05,69.0,30.0,52.0,203.0,22.0,203.0,32.17,24.0,27.83,30.44,74.4,78.7,0.02,8.33,9.2,257.0,56.1,6,15.7,157.0,Unhealthy,10,2,2,False
2016-10-06,53.0,30.0,42.0,157.0,20.0,157.0,31.17,25.0,28.0,30.61,74.1,76.6,0.114,4.17,10.3,268.9,54.7,8,17.0,136.0,Unhealthy,10,3,3,False
