name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Jakarta, Indonesia",2020-05-12,93.2,79.3,86.1,109.7,79.3,96.6,77.3,76.1,0,0,0,,0,0,13.6,12.5,50.2,1009,51,4,228.9,19.9,8,,2020-05-12T05:53:41,2020-05-12T17:44:24,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-05-13,91,78.8,85,104.7,78.8,94.8,77.3,78.7,0.172,100,12.5,rain,0,0,12.8,14.7,80.4,1009.1,58.3,3.4,173.7,15.1,7,,2020-05-13T05:53:47,2020-05-13T17:44:17,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"Jakarta, Indonesia",2020-05-14,90.9,77.5,85,103.8,77.5,93.2,75.3,73.4,0,0,0,,0,0,15.2,13.1,90.5,1008.2,41.9,4,240.6,20.9,8,,2020-05-14T05:53:54,2020-05-14T17:44:10,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-05-15,92.7,77.5,85,102.8,77.5,92.2,74.9,73.2,0,0,0,,0,0,15.2,17.6,84.9,1007.5,46.6,3.8,245.4,21.3,9,,2020-05-15T05:54:01,2020-05-15T17:44:04,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-05-16,93.4,77,85.1,104.5,77,92.9,74.9,72.7,0,0,0,,0,0,23,13.9,91.3,1006.5,38.1,4.3,239.7,20.9,8,,2020-05-16T05:54:09,2020-05-16T17:43:59,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-05-17,91.6,78.8,85.4,105.6,78.8,94.4,76.1,74.3,0.001,100,4.17,rain,0,0,16.8,11.3,31.5,1006.7,40.4,4.2,186.2,16.2,7,,2020-05-17T05:54:17,2020-05-17T17:43:54,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"Jakarta, Indonesia",2020-05-18,87.9,75.2,80.3,102.6,75.2,84.5,75.7,86.3,0.524,100,8.33,rain,0,0,11.2,11.4,344.3,1008.5,63.2,3.6,88.2,7.7,5,,2020-05-18T05:54:25,2020-05-18T17:43:51,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-05-19,91.4,75.2,83.5,102.6,75.2,89.7,75.1,77.1,0.002,100,4.17,rain,0,0,10.3,13.1,95.8,1007.9,52.9,3.9,121.4,10.5,6,,2020-05-19T05:54:34,2020-05-19T17:43:47,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"5BZE2,96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-05-20,92.9,76.7,84.1,107.8,76.7,91.7,75.9,77.5,1.086,100,8.33,rain,0,0,16.6,12.8,86.5,1008.5,55.8,3.7,201.8,17.4,7,,2020-05-20T05:54:43,2020-05-20T17:43:45,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"5BZE2,96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-05-21,92.7,75.7,83.6,104.5,75.7,90.1,75.1,76.9,0.017,100,4.17,rain,0,0,14.8,10.3,263.5,1008.6,61,4,103.6,9.2,4,,2020-05-21T05:54:53,2020-05-21T17:43:43,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-05-22,90.1,78.8,84.6,106.4,78.8,94.2,76.9,78.4,0.006,100,8.33,rain,0,0,18.3,10.2,66.5,1009.1,54.2,3.8,214.3,18.5,8,,2020-05-22T05:55:03,2020-05-22T17:43:42,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-05-23,92.7,77,84.5,102.1,77,90.2,73.9,72.2,0,0,0,,0,0,11.4,13.1,237.3,1009.6,52,4.2,224.4,19.5,8,,2020-05-23T05:55:13,2020-05-23T17:43:42,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-05-24,94.7,78.1,86.1,107.9,78.1,93.7,74,68.1,0,0,0,,0,0,15.4,15.9,242.7,1010.3,42.7,4.4,238.9,20.6,8,,2020-05-24T05:55:24,2020-05-24T17:43:42,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-05-25,94.3,78.8,85.2,108.1,78.8,93.4,75.5,73.8,0.041,100,8.33,rain,0,0,13.6,13.5,245.4,1011.1,47,4,204.9,17.6,8,,2020-05-25T05:55:35,2020-05-25T17:43:43,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-05-26,92.9,77.5,84.5,104.2,77.5,91.8,75.1,74.4,0,0,0,,0,0,20.8,13.7,256.6,1010.8,51.5,4.1,170.5,14.8,7,,2020-05-26T05:55:47,2020-05-26T17:43:45,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-05-27,90.3,78.8,84.1,102.5,78.8,90.9,75,74.9,0,0,0,,0,0,10.7,10.6,292.7,1011.1,49,4.4,84.4,7.2,4,,2020-05-27T05:55:59,2020-05-27T17:43:47,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-05-28,90.7,77,83.7,104.8,77,91.1,76,78.6,0,0,0,,0,0,10.7,8.3,28.1,1010.7,50.4,3.9,165.8,14.4,6,,2020-05-28T05:56:11,2020-05-28T17:43:50,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-05-29,92.1,78.8,83.9,107.8,78.8,91.4,76,78,0.004,100,8.33,rain,0,0,13,11.1,109.1,1011,49.4,3.7,206,17.8,7,,2020-05-29T05:56:23,2020-05-29T17:43:53,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-05-30,92.8,77,84.5,107.9,77,91.8,75.2,74.8,0.001,100,4.17,rain,0,0,14.3,14.5,78.3,1011.1,48.7,3.8,208.7,17.9,7,,2020-05-30T05:56:35,2020-05-30T17:43:57,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96737099999,96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-05-31,91.4,77.5,84,100.4,77.5,90.3,75.1,75.9,0.023,100,4.17,rain,0,0,12.3,11.4,145.6,1011.8,53.1,3.7,183.8,15.9,7,,2020-05-31T05:56:48,2020-05-31T17:44:02,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-06-01,91.6,77,83.5,104.3,77,89.4,74.7,75.8,0.003,100,8.33,rain,0,0,16.3,14.2,71.7,1011.1,55.3,4,208.5,18,8,,2020-06-01T05:57:01,2020-06-01T17:44:07,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-06-02,92.5,76.3,84.1,106.6,76.3,91,74.8,74.6,0.003,100,4.17,rain,0,0,14.3,16.2,99.4,1010.6,54.2,4.2,215.1,18.7,8,,2020-06-02T05:57:15,2020-06-02T17:44:13,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-06-03,90.1,77,82.9,101.9,77,89.5,75.3,78.5,0.193,100,8.33,rain,0,0,20.4,15.3,105.4,1010.5,50.4,3.9,219.4,18.9,8,,2020-06-03T05:57:28,2020-06-03T17:44:19,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-06-04,91.5,77,84.2,101.7,77,89.6,73.2,71.2,0,0,0,,0,0,26.4,15.6,96.5,1010.1,43.5,3.9,229.1,19.7,8,,2020-06-04T05:57:42,2020-06-04T17:44:26,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-06-05,90.3,77,83.4,100.2,77,88.9,74.1,74.6,0.006,100,4.17,rain,0,0,10.1,7.9,284.6,1010.5,56.1,3.4,210.4,18,7,,2020-06-05T05:57:56,2020-06-05T17:44:34,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-06-06,92.1,77,83.9,100.1,77,89.8,74.1,73.8,0.032,100,4.17,rain,0,0,13.6,7.3,42.5,1010.5,50.8,3.4,221.7,19.1,8,,2020-06-06T05:58:09,2020-06-06T17:44:42,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-06-07,92.5,77.5,84.3,101.7,77.5,90.8,74.1,72.6,0,0,0,,0,0,13.6,12.5,89.6,1009.1,53,3.8,207,18,7,,2020-06-07T05:58:23,2020-06-07T17:44:50,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-06-08,90.9,78.8,84.3,101.2,78.8,91.4,75.2,75.2,0,0,0,,0,0,13.2,14.2,88.5,1009.3,56.8,3.7,211.8,18.2,8,,2020-06-08T05:58:38,2020-06-08T17:44:59,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-06-09,89.6,77,82.3,99,77,88.2,75.9,81.6,0,0,0,,0,0,23,6.9,277.3,1010.3,52.6,3.3,200.8,17.4,7,,2020-06-09T05:58:52,2020-06-09T17:45:08,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-06-10,91.5,77.5,84.2,105.2,77.5,91.8,76,77.4,0,0,0,,0,0,20.8,12.1,87.3,1009.6,43.5,3.8,208.9,18.1,7,,2020-06-10T05:59:06,2020-06-10T17:45:18,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-06-11,92.7,78.8,84.5,103.8,78.8,91.2,74.9,74.1,0.001,100,4.17,rain,0,0,12.5,13.9,89.1,1008.6,53.1,3.9,204.1,17.6,7,,2020-06-11T05:59:20,2020-06-11T17:45:28,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-06-12,91.4,75.7,83.8,101.5,75.7,89.1,73.9,73.7,0.156,100,8.33,rain,0,0,12.5,11.4,117.9,1007.9,51.8,3.8,225.2,19.3,8,,2020-06-12T05:59:34,2020-06-12T17:45:39,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-06-13,92.7,77,84.3,99.5,77,89.8,73.7,72,0,0,0,,0,0,10.5,9.5,56.6,1009,47.2,3.6,221.5,19.2,7,,2020-06-13T05:59:49,2020-06-13T17:45:50,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-06-14,93.8,78.3,85.7,106.2,78.3,92.9,74.5,70.7,0,0,0,,0,0,20.8,11.8,91.7,1009.5,38.6,3.6,241.9,20.9,8,,2020-06-14T06:00:03,2020-06-14T17:46:01,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-06-15,90.7,80.6,85,103.1,86.2,94.8,76.7,76.7,0,0,0,,0,0,16.3,13.9,85.4,1009.9,57.1,3,189.4,16.3,6,,2020-06-15T06:00:17,2020-06-15T17:46:13,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96737099999,96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-06-16,92.5,78.8,84.9,102.4,78.8,92.7,75.5,74.4,0.004,100,8.33,rain,0,0,22.8,15.7,93.5,1009.3,49.8,4,194.3,16.8,7,,2020-06-16T06:00:31,2020-06-16T17:46:25,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-06-17,93.4,77.5,85.1,101.9,77.5,91.6,74.1,71.3,0,0,0,,0,0,13.4,15.8,94.8,1009.7,43.5,3.7,229.1,19.8,8,,2020-06-17T06:00:45,2020-06-17T17:46:37,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"5BZE2,96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-06-18,91.4,78.8,85,103,78.8,92.4,74.8,72.6,0,0,0,,0,0,17.2,11.4,55.4,1009.9,50.1,3.4,203.9,17.6,8,,2020-06-18T06:00:58,2020-06-18T17:46:49,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-06-19,89.8,78.3,82.5,98.3,78.3,87.3,74.3,77,0.235,100,4.17,rain,0,0,18.6,9.2,247,1010.7,56.2,3.2,165.7,14.4,6,,2020-06-19T06:01:12,2020-06-19T17:47:02,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-06-20,93.2,77,84.3,103.5,77,89.8,73.9,72.6,0,0,0,,0,0,14.5,12.8,81.5,1009.4,52.6,3.7,220.1,19.1,8,,2020-06-20T06:01:25,2020-06-20T17:47:15,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-06-21,92.1,76.5,83.7,99.9,76.5,89.5,73.9,73.9,0,0,0,,0,0,15.7,12.8,13.4,1008.4,47.5,3.6,194.3,16.8,8,,2020-06-21T06:01:38,2020-06-21T17:47:28,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-06-22,87.9,78.3,83,98.8,78.3,88.8,74.5,76.3,0,0,0,,0,0,20.6,10.9,93.6,1008.6,57.8,3.2,140.2,12.1,5,,2020-06-22T06:01:51,2020-06-22T17:47:41,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-06-23,89.7,75.2,82,99.9,75.2,86.5,74.2,78.6,0.282,100,8.33,rain,0,0,19.7,16.1,80.7,1009.5,54.1,3.5,161,13.9,5,,2020-06-23T06:02:04,2020-06-23T17:47:54,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-06-24,91.1,77,82.4,100.1,77,86.8,73.6,76,0,0,0,,0,0,11.6,6.9,225.3,1009.9,51.1,3.5,204.4,17.7,7,,2020-06-24T06:02:16,2020-06-24T17:48:08,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-06-25,92.1,77,83.8,102,77,88.9,73.5,72.6,0,0,0,,0,0,14.1,11,56.1,1009,41.9,3.4,224.8,19.5,8,,2020-06-25T06:02:28,2020-06-25T17:48:21,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-06-26,90.9,77,84.2,99.9,77,90.7,74.6,74,0,0,0,,0,0,11.9,12.8,64,1009.4,47.4,3.2,221.9,19.2,8,,2020-06-26T06:02:40,2020-06-26T17:48:35,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-06-27,91.4,77.5,84.2,102.9,77.5,90.6,74.3,73.3,0,0,0,,0,0,17.2,12.6,85.6,1010,50.5,3.4,215.7,18.6,8,,2020-06-27T06:02:51,2020-06-27T17:48:49,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-06-28,92.7,78.1,84.4,102.9,78.1,90,73.2,70.4,0,0,0,,0,0,12.8,12.5,73,1010.5,51.2,3.4,219.6,19,8,,2020-06-28T06:03:02,2020-06-28T17:49:02,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-06-29,93.2,78.1,85.2,101.9,78.1,91.2,72.8,67.8,0,0,0,,0,0,15,15.3,86.8,1009.6,37.7,3.4,238.1,20.4,8,,2020-06-29T06:03:13,2020-06-29T17:49:16,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-06-30,92.7,77,84.3,103.6,77,90.1,73.6,71.8,0,0,0,,0,0,13,14.5,92.6,1009.3,35.7,3.6,232.5,20.1,8,,2020-06-30T06:03:23,2020-06-30T17:49:30,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-07-01,93.4,77,84.5,101.8,77,89.6,72.8,69.5,0.004,100,4.17,rain,0,0,14.3,14.2,92,1008.7,38.6,3.5,224.2,19.4,8,,2020-07-01T06:03:33,2020-07-01T17:49:43,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-07-02,87.8,77,80.9,95.2,77,84.7,74.2,80.4,2.301,100,8.33,rain,0,0,14.8,15.9,246.5,1009.5,56.3,3.1,100.8,8.8,4,,2020-07-02T06:03:42,2020-07-02T17:49:57,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-07-03,89.6,77,82.6,97.7,77,86.5,73.2,74.5,2.244,100,12.5,rain,0,0,15.7,13.6,92.7,1009.8,58.3,3.8,199.5,17.1,8,,2020-07-03T06:03:51,2020-07-03T17:50:10,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-07-04,89.3,77,83.1,99,77,88.3,73.4,73.3,0.001,100,4.17,rain,0,0,14.8,13.1,75.6,1009.9,54.1,4,198.6,17.2,8,,2020-07-04T06:03:59,2020-07-04T17:50:24,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-07-05,90.9,76.3,84.1,97.1,76.3,88.7,71.4,66.7,0,0,0,,0,0,18.1,18,96.2,1009.2,47.7,4.1,219.5,18.8,8,,2020-07-05T06:04:07,2020-07-05T17:50:37,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-07-06,91.9,73.9,83.6,98,73.9,87.3,71.4,68.3,0.001,100,4.17,rain,0,0,23,15,99,1009,48,3.8,226.3,19.5,8,,2020-07-06T06:04:14,2020-07-06T17:50:50,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-07-07,91.4,75.7,83.2,97.7,75.7,87.5,72.7,72.5,0.039,100,4.17,rain,0,0,19.2,11.7,84.2,1009.5,46.6,4,181.6,15.8,7,,2020-07-07T06:04:21,2020-07-07T17:51:03,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-07-08,90.9,77,83.6,100.7,77,88.6,73,71.4,0,0,0,,0,0,14.8,12.6,253.1,1008.8,47.4,3.7,209.6,18.2,8,,2020-07-08T06:04:27,2020-07-08T17:51:15,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-07-09,90.9,75.2,82.2,98,75.2,86.2,72.6,73.7,0,0,0,,0,0,12.8,10.1,285.8,1008.7,45,3.7,215,18.5,7,,2020-07-09T06:04:33,2020-07-09T17:51:28,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-07-10,88.5,75.2,82.1,94.5,75.2,86.2,73.5,76.1,0.343,100,8.33,rain,0,0,12.8,9.2,77.7,1009.5,51.4,3.3,191.6,16.4,8,,2020-07-10T06:04:37,2020-07-10T17:51:40,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-07-11,90.9,77,83.4,99.3,77,88.9,74.7,76.4,0.103,100,8.33,rain,0,0,15.4,15,53.6,1009.6,45.3,3.4,210.2,18.2,8,,2020-07-11T06:04:42,2020-07-11T17:51:52,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-07-12,90.9,77,83.8,99.9,77,89.7,74.5,74.8,0,0,0,,0,0,12.5,14.6,110.1,1009.2,47.8,3.6,226.9,19.4,8,,2020-07-12T06:04:45,2020-07-12T17:52:03,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-07-13,90.1,78.8,84.2,98.3,78.8,90.1,73.6,71.4,0,0,0,,0,0,15.7,13.9,91.2,1008.8,52,4,216.7,18.7,7,,2020-07-13T06:04:48,2020-07-13T17:52:15,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-07-14,89.5,77.5,83.6,100,77.5,89.9,74.3,74.3,0.004,100,8.33,rain,0,0,16.1,15.3,89.3,1008.9,56.1,3.6,187.2,16.2,7,,2020-07-14T06:04:51,2020-07-14T17:52:26,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-07-15,87.8,75.2,81.4,94.2,75.2,85.2,73.6,78.1,0.557,100,12.5,rain,0,0,26.4,19.1,103.9,1008.6,59.8,3.8,169.3,14.7,6,,2020-07-15T06:04:53,2020-07-15T17:52:37,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-07-16,87.3,78.8,82.9,97.1,78.8,88.9,74.2,75.3,0.038,100,4.17,rain,0,0,18.6,16.1,98.3,1008.3,63.1,4,110.9,9.6,4,,2020-07-16T06:04:54,2020-07-16T17:52:47,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-07-17,90.9,75.7,84.2,103,75.7,90.5,74,72.3,0,0,0,,0,0,18.1,13.9,42.6,1008.5,46.2,4,230.5,19.9,8,,2020-07-17T06:04:54,2020-07-17T17:52:57,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-07-18,90.9,76.3,84.1,99.8,76.3,89.7,73.9,72.7,0.001,100,4.17,rain,0,0,12.8,13.9,69.6,1008.7,52.4,3.5,234.7,20.1,8,,2020-07-18T06:04:54,2020-07-18T17:53:06,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
