name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Jakarta, Indonesia",2017-10-26,93.2,77.5,84.1,101.2,77.5,89.8,73.3,71.2,0.001,100,4.17,rain,0,0,16.3,15.7,246.1,1011.0,48.3,4.5,253.4,21.8,9,,2017-10-26T05:27:44,2017-10-26T17:45:36,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2017-10-27,90.1,77.0,84.0,97.6,77.0,89.4,72.9,70.2,0.006,100,4.17,rain,0,0,13.2,10.1,284.0,1009.5,49.8,4.5,201.4,17.5,6,,2017-10-27T05:27:29,2017-10-27T17:45:39,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2017-10-28,88.4,78.8,82.8,106.3,78.8,90.4,76.3,81.1,0.398,100,20.83,rain,0,0,12.3,12.5,248.4,1009.6,60.4,3.7,196.2,16.8,7,,2017-10-28T05:27:14,2017-10-28T17:45:44,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2017-10-29,91.4,76.9,83.2,100.2,76.9,88.2,75.3,78.6,0.011,100,4.17,rain,0,0,16.1,8.5,0.9,1009.6,60.2,3.5,238.1,20.5,8,,2017-10-29T05:27:01,2017-10-29T17:45:49,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,remote,96745099999,96749599999"
"Jakarta, Indonesia",2017-10-30,91.4,75.2,83.8,101.1,75.2,89.6,73.7,73.0,0.0,0,0.0,,0,0,19.7,10.7,36.9,1009.0,43.1,4.1,268.8,23.1,10,,2017-10-30T05:26:48,2017-10-30T17:45:54,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2017-10-31,91.4,77.5,84.8,99.8,77.5,90.8,73.0,68.6,0.0,0,0.0,,0,0,15.9,9.2,281.2,1008.5,56.6,4.3,265.0,23.0,10,,2017-10-31T05:26:35,2017-10-31T17:46:01,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2017-11-01,91.4,77.0,84.2,102.7,77.0,90.2,73.4,71.0,0.0,0,0.0,,0,0,10.7,12.9,228.3,1008.2,45.1,4.1,275.1,23.7,10,,2017-11-01T05:26:24,2017-11-01T17:46:08,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2017-11-02,91.4,77.0,84.6,101.1,77.0,90.5,73.6,71.0,0.0,0,0.0,,0,0,11.4,9.2,286.8,1007.3,43.9,3.9,270.3,23.4,10,,2017-11-02T05:26:14,2017-11-02T17:46:16,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2017-11-03,91.4,78.8,84.9,104.3,78.8,92.3,74.2,71.1,0.0,0,0.0,,0,0,13.4,9.1,290.0,1006.5,50.7,3.5,273.2,23.7,9,,2017-11-03T05:26:05,2017-11-03T17:46:25,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2017-11-04,92.7,77.3,83.5,101.9,77.3,89.8,74.4,74.8,0.647,100,4.17,rain,0,0,14.5,8.3,228.8,1006.7,61.1,3.6,261.4,22.5,8,,2017-11-04T05:25:56,2017-11-04T17:46:34,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,remote,96745099999,96749599999"
"Jakarta, Indonesia",2017-11-05,91.4,78.1,84.9,102.7,78.1,92.4,75.2,73.7,0.0,0,0.0,,0,0,15.4,12.4,80.8,1007.4,55.9,4.2,222.1,19.1,8,,2017-11-05T05:25:48,2017-11-05T17:46:44,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2017-11-06,91.4,78.8,84.8,101.8,78.8,93.5,76.7,77.8,0.417,100,12.5,rain,0,0,15.9,16.2,75.7,1007.1,55.0,4.1,241.1,20.9,8,,2017-11-06T05:25:42,2017-11-06T17:46:55,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2017-11-07,83.7,77.0,80.5,92.1,77.0,84.6,75.7,85.8,0.003,100,8.33,rain,0,0,16.3,12.5,89.1,1008.0,64.8,3.8,132.8,11.4,5,,2017-11-07T05:25:36,2017-11-07T17:47:07,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2017-11-08,87.8,75.2,81.8,96.4,75.2,86.9,74.3,78.5,0.0,0,0.0,,0,0,14.8,10.0,331.1,1007.7,48.3,4.1,227.0,19.6,8,,2017-11-08T05:25:31,2017-11-08T17:47:19,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2017-11-09,90.9,77.0,81.1,99.9,77.0,84.5,74.7,81.8,0.414,100,8.33,rain,0,0,12.5,11.4,236.8,1008.3,52.6,3.5,216.7,18.7,8,,2017-11-09T05:25:28,2017-11-09T17:47:32,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2017-11-10,90.9,74.5,81.8,99.9,74.5,85.5,73.8,78.0,0.0,0,0.0,,0,0,11.2,10.1,261.7,1008.3,52.1,4.0,192.5,16.6,6,,2017-11-10T05:25:25,2017-11-10T17:47:46,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2017-11-11,91.9,75.7,83.1,100.6,75.7,88.0,73.3,73.8,0.0,0,0.0,,0,0,16.3,10.4,137.5,1008.6,49.8,4.0,263.5,22.6,9,,2017-11-11T05:25:23,2017-11-11T17:48:01,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2017-11-12,91.4,76.8,82.5,100.0,76.8,86.8,74.5,78.0,0.038,100,4.17,rain,0,0,14.1,12.3,264.0,1008.1,49.9,3.9,255.9,22.1,9,,2017-11-12T05:25:22,2017-11-12T17:48:16,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2017-11-13,90.1,76.8,81.5,98.5,76.8,85.0,74.6,80.9,2.359,100,12.5,rain,0,0,11.9,11.1,219.0,1007.9,59.3,3.6,179.4,15.5,7,,2017-11-13T05:25:22,2017-11-13T17:48:32,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2017-11-14,88.5,76.3,81.1,101.3,76.3,85.2,75.7,84.3,0.055,100,12.5,rain,0,0,16.1,11.4,23.3,1008.0,66.1,3.3,185.3,16.1,7,,2017-11-14T05:25:23,2017-11-14T17:48:49,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2017-11-15,87.3,77.0,82.1,97.0,77.0,87.2,75.1,80.1,0.14,100,8.33,rain,0,0,13.6,6.6,346.7,1008.8,68.3,3.5,194.9,16.7,8,,2017-11-15T05:25:25,2017-11-15T17:49:06,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2017-11-16,89.6,77.0,81.2,98.8,77.0,84.5,73.9,79.5,0.197,100,8.33,rain,0,0,13.6,16.2,214.6,1008.2,65.6,3.7,197.3,17.1,8,,2017-11-16T05:25:28,2017-11-16T17:49:25,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"Jakarta, Indonesia",2017-11-17,89.6,75.2,80.6,100.6,75.2,84.0,74.9,83.8,0.004,100,8.33,rain,0,0,26.4,8.3,249.7,1008.0,49.1,3.5,219.9,19.2,8,,2017-11-17T05:25:33,2017-11-17T17:49:44,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2017-11-18,88.1,77.0,81.6,99.5,77.0,85.9,74.9,81.0,0.004,100,4.17,rain,0,0,11.2,12.5,308.3,1007.8,52.4,3.8,163.7,14.3,5,,2017-11-18T05:25:38,2017-11-18T17:50:03,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"96737099999,96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2017-11-19,88.3,77.0,81.0,98.5,77.0,84.3,74.3,80.9,0.927,100,8.33,rain,0,0,12.5,6.8,141.1,1008.0,53.0,3.9,166.6,14.3,7,,2017-11-19T05:25:44,2017-11-19T17:50:24,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2017-11-20,94.3,75.7,84.2,101.1,75.7,88.0,72.1,69.3,0.0,0,0.0,,0,0,12.1,14.4,227.9,1008.0,44.9,4.5,271.7,23.3,10,,2017-11-20T05:25:51,2017-11-20T17:50:45,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2017-11-21,91.4,75.2,82.5,98.6,75.2,86.2,72.2,72.3,0.003,100,4.17,rain,0,0,13.4,11.8,285.2,1007.3,53.0,3.8,227.4,19.6,8,,2017-11-21T05:25:59,2017-11-21T17:51:06,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2017-11-22,90.1,77.0,82.4,101.0,77.0,88.1,75.1,79.2,0.0,0,0.0,,0,0,16.8,13.5,266.1,1006.0,53.6,3.9,219.6,19.1,8,,2017-11-22T05:26:08,2017-11-22T17:51:29,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2017-11-23,93.2,77.0,84.5,104.2,77.0,90.3,74.2,72.9,0.0,0,0.0,,0,0,19.2,12.8,255.3,1005.7,37.0,4.3,251.4,21.7,9,,2017-11-23T05:26:17,2017-11-23T17:51:52,0.16,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"Jakarta, Indonesia",2017-11-24,93.2,77.0,84.6,100.9,77.0,89.4,72.1,67.7,0.0,0,0.0,,0,0,24.2,15.7,247.0,1006.7,43.0,4.4,256.5,22.2,9,,2017-11-24T05:26:28,2017-11-24T17:52:15,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2017-11-25,91.6,77.5,84.2,103.0,77.5,90.2,73.6,71.2,0.0,0,0.0,,0,0,23.3,18.3,257.1,1007.4,45.8,4.5,235.5,20.1,9,,2017-11-25T05:26:40,2017-11-25T17:52:39,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2017-11-26,86.4,77.0,80.2,95.8,77.0,82.7,75.2,84.9,1.31,100,12.5,rain,0,0,29.5,83.4,250.3,1007.9,61.1,4.1,204.3,17.6,8,,2017-11-26T05:26:53,2017-11-26T17:53:04,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2017-11-27,82.4,75.9,79.1,89.5,75.9,80.8,74.7,86.8,0.195,100,20.83,rain,0,0,28.6,17.2,243.2,1006.7,59.6,4.0,141.9,12.2,6,,2017-11-27T05:27:06,2017-11-27T17:53:29,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2017-11-28,84.9,75.7,80.6,92.2,75.7,84.2,73.9,80.6,0.039,100,4.17,rain,0,0,26.8,21.6,239.7,1006.7,72.7,4.3,117.9,10.2,5,,2017-11-28T05:27:21,2017-11-28T17:53:55,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2017-11-29,89.1,77.0,82.1,97.5,77.0,87.3,74.9,79.6,0.121,100,8.33,rain,0,0,25.9,12.8,239.9,1006.6,66.4,4.0,150.7,12.9,6,,2017-11-29T05:27:36,2017-11-29T17:54:21,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2017-11-30,86.0,75.2,78.5,91.6,75.2,79.3,75.1,89.7,1.364,100,25.0,rain,0,0,38.0,17.6,263.1,1005.7,73.3,3.5,107.8,9.2,4,,2017-11-30T05:27:53,2017-11-30T17:54:48,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2017-12-01,86.5,75.2,80.7,93.5,75.2,84.1,72.7,77.7,0.918,100,12.5,rain,0,0,33.3,21.9,252.5,1006.3,62.7,4.1,192.3,16.6,8,,2017-12-01T05:28:10,2017-12-01T17:55:15,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"96737099999,96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2017-12-02,89.1,76.3,82.6,96.3,76.3,86.3,72.2,71.9,0.0,0,0.0,,0,0,23.9,17.5,247.9,1006.7,53.2,4.9,216.5,18.7,7,,2017-12-02T05:28:28,2017-12-02T17:55:43,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2017-12-03,91.9,76.3,83.5,103.1,76.3,88.5,73.5,73.2,0.0,0,0.0,,0,0,22.8,15.0,258.6,1006.9,44.6,4.6,256.5,22.2,8,,2017-12-03T05:28:47,2017-12-03T17:56:10,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96737099999,96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2017-12-04,92.3,77.0,83.6,103.1,77.0,88.9,73.4,72.4,0.0,0,0.0,,0,0,22.8,19.7,248.6,1007.1,44.8,4.8,248.4,21.4,9,,2017-12-04T05:29:06,2017-12-04T17:56:39,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2017-12-05,91.6,77.0,83.6,99.6,77.0,87.6,71.6,68.2,0.0,0,0.0,,0,0,16.8,13.9,245.2,1007.1,43.9,4.6,249.0,21.4,8,,2017-12-05T05:29:27,2017-12-05T17:57:08,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2017-12-06,92.1,75.7,84.4,99.4,75.7,89.0,71.8,67.3,0.0,0,0.0,,0,0,20.8,32.9,239.4,1007.6,40.9,4.4,276.0,23.9,9,,2017-12-06T05:29:48,2017-12-06T17:57:37,0.59,Partially cloudy,Partly cloudy throughout the day.,wind,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2017-12-07,92.1,75.2,84.3,102.6,75.2,90.0,73.1,70.4,0.0,0,0.0,,0,0,16.6,13.5,271.7,1008.4,48.1,4.5,263.8,22.9,9,,2017-12-07T05:30:10,2017-12-07T17:58:06,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2017-12-08,89.6,77.0,83.2,100.3,77.0,89.1,74.5,75.9,0.401,100,8.33,rain,0,0,15.7,10.4,257.5,1009.6,50.7,4.2,251.9,21.8,9,,2017-12-08T05:30:32,2017-12-08T17:58:35,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96737099999,96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2017-12-09,90.9,77.0,83.1,99.9,77.0,88.2,74.3,76.0,0.266,100,4.17,rain,0,0,22.6,20.5,248.4,1010.0,55.0,4.4,169.3,14.8,6,,2017-12-09T05:30:56,2017-12-09T17:59:05,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2017-12-10,89.1,78.3,82.3,100.3,78.3,88.0,74.6,78.0,0.0,0,0.0,,0,0,21.7,14.2,248.4,1010.7,57.7,4.2,180.4,15.6,7,,2017-12-10T05:31:20,2017-12-10T17:59:35,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2017-12-11,89.1,75.2,80.7,99.7,75.2,84.2,75.0,83.7,3.521,100,8.33,rain,0,0,16.6,11.8,245.2,1010.8,58.9,3.8,169.7,14.7,6,,2017-12-11T05:31:44,2017-12-11T18:00:05,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2017-12-12,88.3,74.5,79.8,99.2,74.5,82.5,75.7,88.0,3.012,100,12.5,rain,0,0,14.5,14.5,255.0,1010.5,69.3,3.9,157.5,13.6,6,,2017-12-12T05:32:10,2017-12-12T18:00:35,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2017-12-13,86.0,77.0,80.4,94.4,77.0,83.7,74.2,82.0,0.004,100,4.17,rain,0,0,15.7,13.1,250.6,1010.3,61.7,4.4,100.3,8.7,4,,2017-12-13T05:32:35,2017-12-13T18:01:06,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2017-12-14,86.0,75.2,80.3,92.4,75.2,82.9,73.3,80.0,0.011,100,4.17,rain,0,0,14.5,7.3,250.5,1010.2,55.1,4.2,108.9,9.5,4,,2017-12-14T05:33:02,2017-12-14T18:01:36,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2017-12-15,89.6,75.2,82.1,97.1,75.2,86.0,73.1,75.2,0.0,0,0.0,,0,0,19.5,11.4,264.1,1009.8,56.3,4.4,223.7,19.3,8,,2017-12-15T05:33:29,2017-12-15T18:02:07,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2017-12-16,86.0,74.5,79.8,94.4,74.5,83.2,74.1,83.2,0.192,100,8.33,rain,0,0,14.1,9.0,281.6,1010.8,68.4,4.0,114.1,9.8,4,,2017-12-16T05:33:56,2017-12-16T18:02:37,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2017-12-17,84.7,73.9,79.2,93.3,73.9,82.0,73.8,84.0,0.017,100,12.5,rain,0,0,19.2,14.5,264.7,1011.1,59.5,4.0,152.3,13.2,5,,2017-12-17T05:34:24,2017-12-17T18:03:07,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96737099999,96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2017-12-18,86.0,77.0,81.2,92.8,77.0,85.0,74.1,79.8,0.36,100,4.17,rain,0,0,19.7,10.2,285.2,1010.8,59.0,4.1,164.8,14.2,6,,2017-12-18T05:34:52,2017-12-18T18:03:38,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2017-12-19,85.4,75.7,80.7,92.4,75.7,85.0,75.0,83.5,0.347,100,20.83,rain,0,0,23.0,11.4,294.1,1010.2,66.8,3.8,197.6,16.9,7,,2017-12-19T05:35:21,2017-12-19T18:04:08,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2017-12-20,83.1,75.8,78.9,90.7,75.8,81.1,75.1,88.3,0.38,100,25.0,rain,0,0,25.7,10.6,276.7,1010.0,69.8,3.4,173.0,14.9,7,,2017-12-20T05:35:50,2017-12-20T18:04:38,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,remote,96745099999,96749599999"
"Jakarta, Indonesia",2017-12-21,85.5,75.7,78.8,93.3,75.7,80.1,74.9,88.3,0.232,100,12.5,rain,0,0,21.7,9.6,251.3,1009.6,61.4,3.8,135.4,11.7,5,,2017-12-21T05:36:19,2017-12-21T18:05:08,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96745099999,96749599999"
"Jakarta, Indonesia",2017-12-22,88.5,75.7,82.0,109.0,75.7,87.3,74.8,79.5,0.003,100,4.17,rain,0,0,19.0,10.6,263.7,1008.3,53.3,4.5,169.2,14.6,5,,2017-12-22T05:36:49,2017-12-22T18:05:38,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2017-12-23,89.6,75.2,82.0,95.2,75.2,85.4,72.0,72.9,0.0,0,0.0,,0,0,23.0,14.9,248.0,1006.9,56.3,4.5,145.6,12.7,5,,2017-12-23T05:37:19,2017-12-23T18:06:07,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2017-12-24,92.1,76.5,83.9,99.0,76.5,86.9,70.2,65.3,0.0,0,0.0,,0,0,16.3,13.9,241.5,1006.3,45.5,4.8,185.7,16.1,8,,2017-12-24T05:37:49,2017-12-24T18:06:36,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96737099999,96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2017-12-25,93.2,73.4,83.8,99.3,73.4,87.0,70.6,67.1,0.0,0,0.0,,0,0,20.6,20.8,250.2,1006.3,41.1,5.1,303.3,26.2,9,,2017-12-25T05:38:20,2017-12-25T18:07:05,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,96739099999,WIII,WIHH,remote,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2017-12-26,89.6,75.2,82.8,97.5,75.2,87.7,73.1,73.5,0.0,0,0.0,,0,0,19.9,62.6,259.1,1007.3,44.8,4.7,259.3,22.5,8,,2017-12-26T05:38:50,2017-12-26T18:07:34,0.25,Partially cloudy,Partly cloudy throughout the day.,wind,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2017-12-27,87.8,77.0,82.5,97.6,77.0,87.9,74.4,77.3,0.0,0,0.0,,0,0,22.1,11.4,263.0,1008.4,51.4,4.2,216.5,18.7,8,,2017-12-27T05:39:21,2017-12-27T18:08:02,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2017-12-28,89.6,76.3,83.1,95.8,76.3,88.0,73.0,72.8,0.0,0,0.0,,0,0,16.8,9.5,249.6,1008.2,43.0,4.4,187.7,16.1,7,,2017-12-28T05:39:52,2017-12-28T18:08:30,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2017-12-29,89.6,75.7,84.0,99.9,75.7,91.3,74.8,74.5,0.0,0,0.0,,0,0,14.1,8.4,302.6,1008.8,44.2,4.0,200.6,17.2,7,,2017-12-29T05:40:23,2017-12-29T18:08:57,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2017-12-30,87.8,79.9,83.7,98.3,79.9,92.0,76.4,79.2,0.0,0,0.0,,0,0,13.9,9.2,289.8,1008.8,60.4,3.4,180.9,15.5,6,,2017-12-30T05:40:54,2017-12-30T18:09:24,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96737099999,96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
